id,runeid,level,health,attack,defence,hit,dodge,crit,toughness,process,decompose,nextlevel,pvpadd,pveadd,pvpless,pveless,dmgadd,dmgless,exp,crystal,propertyid
600,104000002,20,0,0,1080,0,0,0,0,180,2544,-1,0,0,0,0,0,0,0,0,2
601,104000003,1,18000,0,0,0,0,0,0,90,60,2,0,0,0,0,0,0,0,0,3
602,104000003,2,19800,0,0,0,0,0,0,95,150,3,0,0,0,0,0,0,0,0,3
603,104000003,3,21600,0,0,0,0,0,0,99,245,4,0,0,0,0,0,0,0,0,3
604,104000003,4,23400,0,0,0,0,0,0,104,344,5,0,0,0,0,0,0,0,0,3
605,104000003,5,25200,0,0,0,0,0,0,108,448,6,0,0,0,0,0,0,0,0,3
606,104000003,6,27000,0,0,0,0,0,0,113,556,7,0,0,0,0,0,0,0,0,3
607,104000003,7,28800,0,0,0,0,0,0,117,669,8,0,0,0,0,0,0,0,0,3
608,104000003,8,30600,0,0,0,0,0,0,122,786,9,0,0,0,0,0,0,0,0,3
609,104000003,9,32400,0,0,0,0,0,0,126,908,10,0,0,0,0,0,0,0,0,3
610,104000003,10,34200,0,0,0,0,0,0,131,1034,11,0,0,0,0,0,0,0,0,3
611,104000003,11,36000,0,0,0,0,0,0,135,1165,12,0,0,0,0,0,0,0,0,3
612,104000003,12,37800,0,0,0,0,0,0,140,1300,13,0,0,0,0,0,0,0,0,3
613,104000003,13,39600,0,0,0,0,0,0,144,1440,14,0,0,0,0,0,0,0,0,3
614,104000003,14,41400,0,0,0,0,0,0,149,1584,15,0,0,0,0,0,0,0,0,3
615,104000003,15,43200,0,0,0,0,0,0,153,1733,16,0,0,0,0,0,0,0,0,3
616,104000003,16,45000,0,0,0,0,0,0,158,1886,17,0,0,0,0,0,0,0,0,3
617,104000003,17,46800,0,0,0,0,0,0,162,2044,18,0,0,0,0,0,0,0,0,3
618,104000003,18,48600,0,0,0,0,0,0,167,2206,19,0,0,0,0,0,0,0,0,3
619,104000003,19,50400,0,0,0,0,0,0,171,2373,20,0,0,0,0,0,0,0,0,3
620,104000003,20,54000,0,0,0,0,0,0,180,2544,-1,0,0,0,0,0,0,0,0,3
621,104000004,1,0,0,0,180,0,0,0,90,60,2,0,0,0,0,0,0,0,0,4
622,104000004,2,0,0,0,198,0,0,0,95,150,3,0,0,0,0,0,0,0,0,4
623,104000004,3,0,0,0,216,0,0,0,99,245,4,0,0,0,0,0,0,0,0,4
624,104000004,4,0,0,0,234,0,0,0,104,344,5,0,0,0,0,0,0,0,0,4
625,104000004,5,0,0,0,252,0,0,0,108,448,6,0,0,0,0,0,0,0,0,4
626,104000004,6,0,0,0,270,0,0,0,113,556,7,0,0,0,0,0,0,0,0,4
627,104000004,7,0,0,0,288,0,0,0,117,669,8,0,0,0,0,0,0,0,0,4
628,104000004,8,0,0,0,306,0,0,0,122,786,9,0,0,0,0,0,0,0,0,4
629,104000004,9,0,0,0,324,0,0,0,126,908,10,0,0,0,0,0,0,0,0,4
630,104000004,10,0,0,0,342,0,0,0,131,1034,11,0,0,0,0,0,0,0,0,4
631,104000004,11,0,0,0,360,0,0,0,135,1165,12,0,0,0,0,0,0,0,0,4
632,104000004,12,0,0,0,378,0,0,0,140,1300,13,0,0,0,0,0,0,0,0,4
633,104000004,13,0,0,0,396,0,0,0,144,1440,14,0,0,0,0,0,0,0,0,4
634,104000004,14,0,0,0,414,0,0,0,149,1584,15,0,0,0,0,0,0,0,0,4
635,104000004,15,0,0,0,432,0,0,0,153,1733,16,0,0,0,0,0,0,0,0,4
636,104000004,16,0,0,0,450,0,0,0,158,1886,17,0,0,0,0,0,0,0,0,4
637,104000004,17,0,0,0,468,0,0,0,162,2044,18,0,0,0,0,0,0,0,0,4
638,104000004,18,0,0,0,486,0,0,0,167,2206,19,0,0,0,0,0,0,0,0,4
639,104000004,19,0,0,0,504,0,0,0,171,2373,20,0,0,0,0,0,0,0,0,4
640,104000004,20,0,0,0,540,0,0,0,180,2544,-1,0,0,0,0,0,0,0,0,4
641,104000005,1,0,0,0,0,180,0,0,90,60,2,0,0,0,0,0,0,0,0,5
642,104000005,2,0,0,0,0,198,0,0,95,150,3,0,0,0,0,0,0,0,0,5
643,104000005,3,0,0,0,0,216,0,0,99,245,4,0,0,0,0,0,0,0,0,5
644,104000005,4,0,0,0,0,234,0,0,104,344,5,0,0,0,0,0,0,0,0,5
645,104000005,5,0,0,0,0,252,0,0,108,448,6,0,0,0,0,0,0,0,0,5
646,104000005,6,0,0,0,0,270,0,0,113,556,7,0,0,0,0,0,0,0,0,5
647,104000005,7,0,0,0,0,288,0,0,117,669,8,0,0,0,0,0,0,0,0,5
648,104000005,8,0,0,0,0,306,0,0,122,786,9,0,0,0,0,0,0,0,0,5
649,104000005,9,0,0,0,0,324,0,0,126,908,10,0,0,0,0,0,0,0,0,5
650,104000005,10,0,0,0,0,342,0,0,131,1034,11,0,0,0,0,0,0,0,0,5
651,104000005,11,0,0,0,0,360,0,0,135,1165,12,0,0,0,0,0,0,0,0,5
652,104000005,12,0,0,0,0,378,0,0,140,1300,13,0,0,0,0,0,0,0,0,5
653,104000005,13,0,0,0,0,396,0,0,144,1440,14,0,0,0,0,0,0,0,0,5
654,104000005,14,0,0,0,0,414,0,0,149,1584,15,0,0,0,0,0,0,0,0,5
655,104000005,15,0,0,0,0,432,0,0,153,1733,16,0,0,0,0,0,0,0,0,5
656,104000005,16,0,0,0,0,450,0,0,158,1886,17,0,0,0,0,0,0,0,0,5
657,104000005,17,0,0,0,0,468,0,0,162,2044,18,0,0,0,0,0,0,0,0,5
658,104000005,18,0,0,0,0,486,0,0,167,2206,19,0,0,0,0,0,0,0,0,5
659,104000005,19,0,0,0,0,504,0,0,171,2373,20,0,0,0,0,0,0,0,0,5
660,104000005,20,0,0,0,0,540,0,0,180,2544,-1,0,0,0,0,0,0,0,0,5
661,104000006,1,0,0,0,0,0,360,0,90,60,2,0,0,0,0,0,0,0,0,6
662,104000006,2,0,0,0,0,0,396,0,95,150,3,0,0,0,0,0,0,0,0,6
663,104000006,3,0,0,0,0,0,432,0,99,245,4,0,0,0,0,0,0,0,0,6
664,104000006,4,0,0,0,0,0,468,0,104,344,5,0,0,0,0,0,0,0,0,6
665,104000006,5,0,0,0,0,0,504,0,108,448,6,0,0,0,0,0,0,0,0,6
666,104000006,6,0,0,0,0,0,540,0,113,556,7,0,0,0,0,0,0,0,0,6
667,104000006,7,0,0,0,0,0,576,0,117,669,8,0,0,0,0,0,0,0,0,6
668,104000006,8,0,0,0,0,0,612,0,122,786,9,0,0,0,0,0,0,0,0,6
669,104000006,9,0,0,0,0,0,648,0,126,908,10,0,0,0,0,0,0,0,0,6
670,104000006,10,0,0,0,0,0,684,0,131,1034,11,0,0,0,0,0,0,0,0,6
671,104000006,11,0,0,0,0,0,720,0,135,1165,12,0,0,0,0,0,0,0,0,6
672,104000006,12,0,0,0,0,0,756,0,140,1300,13,0,0,0,0,0,0,0,0,6
673,104000006,13,0,0,0,0,0,792,0,144,1440,14,0,0,0,0,0,0,0,0,6
674,104000006,14,0,0,0,0,0,828,0,149,1584,15,0,0,0,0,0,0,0,0,6
675,104000006,15,0,0,0,0,0,864,0,153,1733,16,0,0,0,0,0,0,0,0,6
676,104000006,16,0,0,0,0,0,900,0,158,1886,17,0,0,0,0,0,0,0,0,6
677,104000006,17,0,0,0,0,0,936,0,162,2044,18,0,0,0,0,0,0,0,0,6
678,104000006,18,0,0,0,0,0,972,0,167,2206,19,0,0,0,0,0,0,0,0,6
679,104000006,19,0,0,0,0,0,1008,0,171,2373,20,0,0,0,0,0,0,0,0,6
680,104000006,20,0,0,0,0,0,1080,0,180,2544,-1,0,0,0,0,0,0,0,0,6
681,104000007,1,0,0,0,0,0,0,360,90,60,2,0,0,0,0,0,0,0,0,7
682,104000007,2,0,0,0,0,0,0,396,95,150,3,0,0,0,0,0,0,0,0,7
683,104000007,3,0,0,0,0,0,0,432,99,245,4,0,0,0,0,0,0,0,0,7
684,104000007,4,0,0,0,0,0,0,468,104,344,5,0,0,0,0,0,0,0,0,7
685,104000007,5,0,0,0,0,0,0,504,108,448,6,0,0,0,0,0,0,0,0,7
686,104000007,6,0,0,0,0,0,0,540,113,556,7,0,0,0,0,0,0,0,0,7
687,104000007,7,0,0,0,0,0,0,576,117,669,8,0,0,0,0,0,0,0,0,7
688,104000007,8,0,0,0,0,0,0,612,122,786,9,0,0,0,0,0,0,0,0,7
689,104000007,9,0,0,0,0,0,0,648,126,908,10,0,0,0,0,0,0,0,0,7
690,104000007,10,0,0,0,0,0,0,684,131,1034,11,0,0,0,0,0,0,0,0,7
691,104000007,11,0,0,0,0,0,0,720,135,1165,12,0,0,0,0,0,0,0,0,7
692,104000007,12,0,0,0,0,0,0,756,140,1300,13,0,0,0,0,0,0,0,0,7
693,104000007,13,0,0,0,0,0,0,792,144,1440,14,0,0,0,0,0,0,0,0,7
694,104000007,14,0,0,0,0,0,0,828,149,1584,15,0,0,0,0,0,0,0,0,7
695,104000007,15,0,0,0,0,0,0,864,153,1733,16,0,0,0,0,0,0,0,0,7
696,104000007,16,0,0,0,0,0,0,900,158,1886,17,0,0,0,0,0,0,0,0,7
697,104000007,17,0,0,0,0,0,0,936,162,2044,18,0,0,0,0,0,0,0,0,7
698,104000007,18,0,0,0,0,0,0,972,167,2206,19,0,0,0,0,0,0,0,0,7
699,104000007,19,0,0,0,0,0,0,1008,171,2373,20,0,0,0,0,0,0,0,0,7
700,104000007,20,0,0,0,0,0,0,1080,180,2544,-1,0,0,0,0,0,0,0,0,7
701,104000008,1,0,0,0,0,0,0,0,90,60,2,150,0,0,0,0,0,0,0,8
702,104000008,2,0,0,0,0,0,0,0,95,150,3,165,0,0,0,0,0,0,0,8
703,104000008,3,0,0,0,0,0,0,0,99,245,4,180,0,0,0,0,0,0,0,8
704,104000008,4,0,0,0,0,0,0,0,104,344,5,195,0,0,0,0,0,0,0,8
705,104000008,5,0,0,0,0,0,0,0,108,448,6,210,0,0,0,0,0,0,0,8
706,104000008,6,0,0,0,0,0,0,0,113,556,7,225,0,0,0,0,0,0,0,8
707,104000008,7,0,0,0,0,0,0,0,117,669,8,240,0,0,0,0,0,0,0,8
708,104000008,8,0,0,0,0,0,0,0,122,786,9,255,0,0,0,0,0,0,0,8
709,104000008,9,0,0,0,0,0,0,0,126,908,10,270,0,0,0,0,0,0,0,8
710,104000008,10,0,0,0,0,0,0,0,131,1034,11,285,0,0,0,0,0,0,0,8
711,104000008,11,0,0,0,0,0,0,0,135,1165,12,300,0,0,0,0,0,0,0,8
712,104000008,12,0,0,0,0,0,0,0,140,1300,13,315,0,0,0,0,0,0,0,8
713,104000008,13,0,0,0,0,0,0,0,144,1440,14,330,0,0,0,0,0,0,0,8
714,104000008,14,0,0,0,0,0,0,0,149,1584,15,345,0,0,0,0,0,0,0,8
715,104000008,15,0,0,0,0,0,0,0,153,1733,16,360,0,0,0,0,0,0,0,8
716,104000008,16,0,0,0,0,0,0,0,158,1886,17,375,0,0,0,0,0,0,0,8
717,104000008,17,0,0,0,0,0,0,0,162,2044,18,390,0,0,0,0,0,0,0,8
718,104000008,18,0,0,0,0,0,0,0,167,2206,19,405,0,0,0,0,0,0,0,8
719,104000008,19,0,0,0,0,0,0,0,171,2373,20,420,0,0,0,0,0,0,0,8
720,104000008,20,0,0,0,0,0,0,0,180,2544,-1,450,0,0,0,0,0,0,0,8
721,104000009,1,0,0,0,0,0,0,0,90,60,2,0,150,0,0,0,0,0,0,9
722,104000009,2,0,0,0,0,0,0,0,95,150,3,0,165,0,0,0,0,0,0,9
723,104000009,3,0,0,0,0,0,0,0,99,245,4,0,180,0,0,0,0,0,0,9
724,104000009,4,0,0,0,0,0,0,0,104,344,5,0,195,0,0,0,0,0,0,9
725,104000009,5,0,0,0,0,0,0,0,108,448,6,0,210,0,0,0,0,0,0,9
726,104000009,6,0,0,0,0,0,0,0,113,556,7,0,225,0,0,0,0,0,0,9
727,104000009,7,0,0,0,0,0,0,0,117,669,8,0,240,0,0,0,0,0,0,9
728,104000009,8,0,0,0,0,0,0,0,122,786,9,0,255,0,0,0,0,0,0,9
729,104000009,9,0,0,0,0,0,0,0,126,908,10,0,270,0,0,0,0,0,0,9
730,104000009,10,0,0,0,0,0,0,0,131,1034,11,0,285,0,0,0,0,0,0,9
731,104000009,11,0,0,0,0,0,0,0,135,1165,12,0,300,0,0,0,0,0,0,9
732,104000009,12,0,0,0,0,0,0,0,140,1300,13,0,315,0,0,0,0,0,0,9
733,104000009,13,0,0,0,0,0,0,0,144,1440,14,0,330,0,0,0,0,0,0,9
734,104000009,14,0,0,0,0,0,0,0,149,1584,15,0,345,0,0,0,0,0,0,9
735,104000009,15,0,0,0,0,0,0,0,153,1733,16,0,360,0,0,0,0,0,0,9
736,104000009,16,0,0,0,0,0,0,0,158,1886,17,0,375,0,0,0,0,0,0,9
737,104000009,17,0,0,0,0,0,0,0,162,2044,18,0,390,0,0,0,0,0,0,9
738,104000009,18,0,0,0,0,0,0,0,167,2206,19,0,405,0,0,0,0,0,0,9
739,104000009,19,0,0,0,0,0,0,0,171,2373,20,0,420,0,0,0,0,0,0,9
740,104000009,20,0,0,0,0,0,0,0,180,2544,-1,0,450,0,0,0,0,0,0,9
741,104000010,1,0,0,0,0,0,0,0,90,60,2,0,0,0,0,0,0,1200,0,10
742,104000010,2,0,0,0,0,0,0,0,95,150,3,0,0,0,0,0,0,1320,0,10
743,104000010,3,0,0,0,0,0,0,0,99,245,4,0,0,0,0,0,0,1440,0,10
744,104000010,4,0,0,0,0,0,0,0,104,344,5,0,0,0,0,0,0,1560,0,10
745,104000010,5,0,0,0,0,0,0,0,108,448,6,0,0,0,0,0,0,1680,0,10
746,104000010,6,0,0,0,0,0,0,0,113,556,7,0,0,0,0,0,0,1800,0,10
747,104000010,7,0,0,0,0,0,0,0,117,669,8,0,0,0,0,0,0,1920,0,10
748,104000010,8,0,0,0,0,0,0,0,122,786,9,0,0,0,0,0,0,2040,0,10
749,104000010,9,0,0,0,0,0,0,0,126,908,10,0,0,0,0,0,0,2160,0,10
750,104000010,10,0,0,0,0,0,0,0,131,1034,11,0,0,0,0,0,0,2280,0,10
751,104000010,11,0,0,0,0,0,0,0,135,1165,12,0,0,0,0,0,0,2400,0,10
752,104000010,12,0,0,0,0,0,0,0,140,1300,13,0,0,0,0,0,0,2520,0,10
753,104000010,13,0,0,0,0,0,0,0,144,1440,14,0,0,0,0,0,0,2640,0,10
754,104000010,14,0,0,0,0,0,0,0,149,1584,15,0,0,0,0,0,0,2760,0,10
755,104000010,15,0,0,0,0,0,0,0,153,1733,16,0,0,0,0,0,0,2880,0,10
756,104000010,16,0,0,0,0,0,0,0,158,1886,17,0,0,0,0,0,0,3000,0,10
757,104000010,17,0,0,0,0,0,0,0,162,2044,18,0,0,0,0,0,0,3120,0,10
758,104000010,18,0,0,0,0,0,0,0,167,2206,19,0,0,0,0,0,0,3240,0,10
759,104000010,19,0,0,0,0,0,0,0,171,2373,20,0,0,0,0,0,0,3360,0,10
760,104000010,20,0,0,0,0,0,0,0,180,2544,-1,0,0,0,0,0,0,3600,0,10
761,104000011,1,0,0,0,0,0,0,0,90,60,2,0,0,150,0,0,0,0,0,11
762,104000011,2,0,0,0,0,0,0,0,95,150,3,0,0,165,0,0,0,0,0,11
763,104000011,3,0,0,0,0,0,0,0,99,245,4,0,0,180,0,0,0,0,0,11
764,104000011,4,0,0,0,0,0,0,0,104,344,5,0,0,195,0,0,0,0,0,11
765,104000011,5,0,0,0,0,0,0,0,108,448,6,0,0,210,0,0,0,0,0,11
766,104000011,6,0,0,0,0,0,0,0,113,556,7,0,0,225,0,0,0,0,0,11
767,104000011,7,0,0,0,0,0,0,0,117,669,8,0,0,240,0,0,0,0,0,11
768,104000011,8,0,0,0,0,0,0,0,122,786,9,0,0,255,0,0,0,0,0,11
769,104000011,9,0,0,0,0,0,0,0,126,908,10,0,0,270,0,0,0,0,0,11
770,104000011,10,0,0,0,0,0,0,0,131,1034,11,0,0,285,0,0,0,0,0,11
771,104000011,11,0,0,0,0,0,0,0,135,1165,12,0,0,300,0,0,0,0,0,11
772,104000011,12,0,0,0,0,0,0,0,140,1300,13,0,0,315,0,0,0,0,0,11
773,104000011,13,0,0,0,0,0,0,0,144,1440,14,0,0,330,0,0,0,0,0,11
774,104000011,14,0,0,0,0,0,0,0,149,1584,15,0,0,345,0,0,0,0,0,11
775,104000011,15,0,0,0,0,0,0,0,153,1733,16,0,0,360,0,0,0,0,0,11
776,104000011,16,0,0,0,0,0,0,0,158,1886,17,0,0,375,0,0,0,0,0,11
777,104000011,17,0,0,0,0,0,0,0,162,2044,18,0,0,390,0,0,0,0,0,11
778,104000011,18,0,0,0,0,0,0,0,167,2206,19,0,0,405,0,0,0,0,0,11
779,104000011,19,0,0,0,0,0,0,0,171,2373,20,0,0,420,0,0,0,0,0,11
780,104000011,20,0,0,0,0,0,0,0,180,2544,-1,0,0,450,0,0,0,0,0,11
781,104000012,1,0,0,0,0,0,0,0,90,60,2,0,0,0,150,0,0,0,0,12
782,104000012,2,0,0,0,0,0,0,0,95,150,3,0,0,0,165,0,0,0,0,12
783,104000012,3,0,0,0,0,0,0,0,99,245,4,0,0,0,180,0,0,0,0,12
784,104000012,4,0,0,0,0,0,0,0,104,344,5,0,0,0,195,0,0,0,0,12
785,104000012,5,0,0,0,0,0,0,0,108,448,6,0,0,0,210,0,0,0,0,12
786,104000012,6,0,0,0,0,0,0,0,113,556,7,0,0,0,225,0,0,0,0,12
787,104000012,7,0,0,0,0,0,0,0,117,669,8,0,0,0,240,0,0,0,0,12
788,104000012,8,0,0,0,0,0,0,0,122,786,9,0,0,0,255,0,0,0,0,12
789,104000012,9,0,0,0,0,0,0,0,126,908,10,0,0,0,270,0,0,0,0,12
790,104000012,10,0,0,0,0,0,0,0,131,1034,11,0,0,0,285,0,0,0,0,12
791,104000012,11,0,0,0,0,0,0,0,135,1165,12,0,0,0,300,0,0,0,0,12
792,104000012,12,0,0,0,0,0,0,0,140,1300,13,0,0,0,315,0,0,0,0,12
793,104000012,13,0,0,0,0,0,0,0,144,1440,14,0,0,0,330,0,0,0,0,12
794,104000012,14,0,0,0,0,0,0,0,149,1584,15,0,0,0,345,0,0,0,0,12
795,104000012,15,0,0,0,0,0,0,0,153,1733,16,0,0,0,360,0,0,0,0,12
796,104000012,16,0,0,0,0,0,0,0,158,1886,17,0,0,0,375,0,0,0,0,12
797,104000012,17,0,0,0,0,0,0,0,162,2044,18,0,0,0,390,0,0,0,0,12
798,104000012,18,0,0,0,0,0,0,0,167,2206,19,0,0,0,405,0,0,0,0,12
799,104000012,19,0,0,0,0,0,0,0,171,2373,20,0,0,0,420,0,0,0,0,12
800,104000012,20,0,0,0,0,0,0,0,180,2544,-1,0,0,0,450,0,0,0,0,12
801,104000013,1,0,0,0,0,0,0,0,90,60,2,0,0,0,0,360,0,0,0,13
802,104000013,2,0,0,0,0,0,0,0,95,150,3,0,0,0,0,396,0,0,0,13
803,104000013,3,0,0,0,0,0,0,0,99,245,4,0,0,0,0,432,0,0,0,13
804,104000013,4,0,0,0,0,0,0,0,104,344,5,0,0,0,0,468,0,0,0,13
805,104000013,5,0,0,0,0,0,0,0,108,448,6,0,0,0,0,504,0,0,0,13
806,104000013,6,0,0,0,0,0,0,0,113,556,7,0,0,0,0,540,0,0,0,13
807,104000013,7,0,0,0,0,0,0,0,117,669,8,0,0,0,0,576,0,0,0,13
808,104000013,8,0,0,0,0,0,0,0,122,786,9,0,0,0,0,612,0,0,0,13
809,104000013,9,0,0,0,0,0,0,0,126,908,10,0,0,0,0,648,0,0,0,13
810,104000013,10,0,0,0,0,0,0,0,131,1034,11,0,0,0,0,684,0,0,0,13
811,104000013,11,0,0,0,0,0,0,0,135,1165,12,0,0,0,0,720,0,0,0,13
812,104000013,12,0,0,0,0,0,0,0,140,1300,13,0,0,0,0,756,0,0,0,13
813,104000013,13,0,0,0,0,0,0,0,144,1440,14,0,0,0,0,792,0,0,0,13
814,104000013,14,0,0,0,0,0,0,0,149,1584,15,0,0,0,0,828,0,0,0,13
815,104000013,15,0,0,0,0,0,0,0,153,1733,16,0,0,0,0,864,0,0,0,13
816,104000013,16,0,0,0,0,0,0,0,158,1886,17,0,0,0,0,900,0,0,0,13
817,104000013,17,0,0,0,0,0,0,0,162,2044,18,0,0,0,0,936,0,0,0,13
818,104000013,18,0,0,0,0,0,0,0,167,2206,19,0,0,0,0,972,0,0,0,13
819,104000013,19,0,0,0,0,0,0,0,171,2373,20,0,0,0,0,1008,0,0,0,13
820,104000013,20,0,0,0,0,0,0,0,180,2544,-1,0,0,0,0,1080,0,0,0,13
821,104000014,1,0,0,0,0,0,0,0,90,60,2,0,0,0,0,0,360,0,0,14
822,104000014,2,0,0,0,0,0,0,0,95,150,3,0,0,0,0,0,396,0,0,14
823,104000014,3,0,0,0,0,0,0,0,99,245,4,0,0,0,0,0,432,0,0,14
824,104000014,4,0,0,0,0,0,0,0,104,344,5,0,0,0,0,0,468,0,0,14
825,104000014,5,0,0,0,0,0,0,0,108,448,6,0,0,0,0,0,504,0,0,14
826,104000014,6,0,0,0,0,0,0,0,113,556,7,0,0,0,0,0,540,0,0,14
827,104000014,7,0,0,0,0,0,0,0,117,669,8,0,0,0,0,0,576,0,0,14
828,104000014,8,0,0,0,0,0,0,0,122,786,9,0,0,0,0,0,612,0,0,14
829,104000014,9,0,0,0,0,0,0,0,126,908,10,0,0,0,0,0,648,0,0,14
830,104000014,10,0,0,0,0,0,0,0,131,1034,11,0,0,0,0,0,684,0,0,14
831,104000014,11,0,0,0,0,0,0,0,135,1165,12,0,0,0,0,0,720,0,0,14
832,104000014,12,0,0,0,0,0,0,0,140,1300,13,0,0,0,0,0,756,0,0,14
833,104000014,13,0,0,0,0,0,0,0,144,1440,14,0,0,0,0,0,792,0,0,14
834,104000014,14,0,0,0,0,0,0,0,149,1584,15,0,0,0,0,0,828,0,0,14
835,104000014,15,0,0,0,0,0,0,0,153,1733,16,0,0,0,0,0,864,0,0,14
836,104000014,16,0,0,0,0,0,0,0,158,1886,17,0,0,0,0,0,900,0,0,14
837,104000014,17,0,0,0,0,0,0,0,162,2044,18,0,0,0,0,0,936,0,0,14
838,104000014,18,0,0,0,0,0,0,0,167,2206,19,0,0,0,0,0,972,0,0,14
839,104000014,19,0,0,0,0,0,0,0,171,2373,20,0,0,0,0,0,1008,0,0,14
840,104000014,20,0,0,0,0,0,0,0,180,2544,-1,0,0,0,0,0,1080,0,0,14
841,103000001,1,0,600,0,0,0,0,0,200,300,2,0,0,0,0,0,0,0,0,1
842,103000001,2,0,660,0,0,0,0,0,210,500,3,0,0,0,0,0,0,0,0,1
843,103000001,3,0,720,0,0,0,0,0,220,710,4,0,0,0,0,0,0,0,0,1
844,103000001,4,0,780,0,0,0,0,0,230,930,5,0,0,0,0,0,0,0,0,1
845,103000001,5,0,840,0,0,0,0,0,240,1160,6,0,0,0,0,0,0,0,0,1
846,103000001,6,0,900,0,0,0,0,0,250,1400,7,0,0,0,0,0,0,0,0,1
847,103000001,7,0,960,0,0,0,0,0,260,1650,8,0,0,0,0,0,0,0,0,1
848,103000001,8,0,1020,0,0,0,0,0,270,1910,9,0,0,0,0,0,0,0,0,1
849,103000001,9,0,1080,0,0,0,0,0,280,2180,10,0,0,0,0,0,0,0,0,1
850,103000001,10,0,1140,0,0,0,0,0,290,2460,11,0,0,0,0,0,0,0,0,1
851,103000001,11,0,1200,0,0,0,0,0,300,2750,12,0,0,0,0,0,0,0,0,1
852,103000001,12,0,1260,0,0,0,0,0,310,3050,13,0,0,0,0,0,0,0,0,1
853,103000001,13,0,1320,0,0,0,0,0,320,3360,14,0,0,0,0,0,0,0,0,1
854,103000001,14,0,1380,0,0,0,0,0,330,3680,15,0,0,0,0,0,0,0,0,1
855,103000001,15,0,1440,0,0,0,0,0,340,4010,16,0,0,0,0,0,0,0,0,1
856,103000001,16,0,1500,0,0,0,0,0,350,4350,17,0,0,0,0,0,0,0,0,1
857,103000001,17,0,1560,0,0,0,0,0,360,4700,18,0,0,0,0,0,0,0,0,1
858,103000001,18,0,1620,0,0,0,0,0,370,5060,19,0,0,0,0,0,0,0,0,1
859,103000001,19,0,1680,0,0,0,0,0,380,5430,20,0,0,0,0,0,0,0,0,1
860,103000001,20,0,1800,0,0,0,0,0,400,5810,-1,0,0,0,0,0,0,0,0,1
861,103000002,1,0,0,600,0,0,0,0,200,300,2,0,0,0,0,0,0,0,0,2
862,103000002,2,0,0,660,0,0,0,0,210,500,3,0,0,0,0,0,0,0,0,2
863,103000002,3,0,0,720,0,0,0,0,220,710,4,0,0,0,0,0,0,0,0,2
864,103000002,4,0,0,780,0,0,0,0,230,930,5,0,0,0,0,0,0,0,0,2
865,103000002,5,0,0,840,0,0,0,0,240,1160,6,0,0,0,0,0,0,0,0,2
866,103000002,6,0,0,900,0,0,0,0,250,1400,7,0,0,0,0,0,0,0,0,2
867,103000002,7,0,0,960,0,0,0,0,260,1650,8,0,0,0,0,0,0,0,0,2
868,103000002,8,0,0,1020,0,0,0,0,270,1910,9,0,0,0,0,0,0,0,0,2
869,103000002,9,0,0,1080,0,0,0,0,280,2180,10,0,0,0,0,0,0,0,0,2
870,103000002,10,0,0,1140,0,0,0,0,290,2460,11,0,0,0,0,0,0,0,0,2
871,103000002,11,0,0,1200,0,0,0,0,300,2750,12,0,0,0,0,0,0,0,0,2
872,103000002,12,0,0,1260,0,0,0,0,310,3050,13,0,0,0,0,0,0,0,0,2
873,103000002,13,0,0,1320,0,0,0,0,320,3360,14,0,0,0,0,0,0,0,0,2
874,103000002,14,0,0,1380,0,0,0,0,330,3680,15,0,0,0,0,0,0,0,0,2
875,103000002,15,0,0,1440,0,0,0,0,340,4010,16,0,0,0,0,0,0,0,0,2
876,103000002,16,0,0,1500,0,0,0,0,350,4350,17,0,0,0,0,0,0,0,0,2
877,103000002,17,0,0,1560,0,0,0,0,360,4700,18,0,0,0,0,0,0,0,0,2
878,103000002,18,0,0,1620,0,0,0,0,370,5060,19,0,0,0,0,0,0,0,0,2
879,103000002,19,0,0,1680,0,0,0,0,380,5430,20,0,0,0,0,0,0,0,0,2
880,103000002,20,0,0,1800,0,0,0,0,400,5810,-1,0,0,0,0,0,0,0,0,2
881,103000003,1,30000,0,0,0,0,0,0,200,300,2,0,0,0,0,0,0,0,0,3
882,103000003,2,33000,0,0,0,0,0,0,210,500,3,0,0,0,0,0,0,0,0,3
883,103000003,3,36000,0,0,0,0,0,0,220,710,4,0,0,0,0,0,0,0,0,3
884,103000003,4,39000,0,0,0,0,0,0,230,930,5,0,0,0,0,0,0,0,0,3
885,103000003,5,42000,0,0,0,0,0,0,240,1160,6,0,0,0,0,0,0,0,0,3
886,103000003,6,45000,0,0,0,0,0,0,250,1400,7,0,0,0,0,0,0,0,0,3
887,103000003,7,48000,0,0,0,0,0,0,260,1650,8,0,0,0,0,0,0,0,0,3
888,103000003,8,51000,0,0,0,0,0,0,270,1910,9,0,0,0,0,0,0,0,0,3
889,103000003,9,54000,0,0,0,0,0,0,280,2180,10,0,0,0,0,0,0,0,0,3
890,103000003,10,57000,0,0,0,0,0,0,290,2460,11,0,0,0,0,0,0,0,0,3
891,103000003,11,60000,0,0,0,0,0,0,300,2750,12,0,0,0,0,0,0,0,0,3
892,103000003,12,63000,0,0,0,0,0,0,310,3050,13,0,0,0,0,0,0,0,0,3
893,103000003,13,66000,0,0,0,0,0,0,320,3360,14,0,0,0,0,0,0,0,0,3
894,103000003,14,69000,0,0,0,0,0,0,330,3680,15,0,0,0,0,0,0,0,0,3
895,103000003,15,72000,0,0,0,0,0,0,340,4010,16,0,0,0,0,0,0,0,0,3
