id,buffid,level,icon,propertytype_1,arg_1,propertytype_2,arg_2,describe,luaname,time,addstate,buffshow,isnotify,showplace,notice,forever,relivedelete,bossresist,bufftype,picture
335,400004,20,-1,1,1450,0,725,暴击时，目标将受到该次伤害{0}的额外伤害，额外附加{1}点,,0,0,,0,0,,0,0,0,0,-1
336,400004,21,-1,1,1500,0,750,暴击时，目标将受到该次伤害{0}的额外伤害，额外附加{1}点,,0,0,,0,0,,0,0,0,0,-1
337,400004,22,-1,1,1550,0,775,暴击时，目标将受到该次伤害{0}的额外伤害，额外附加{1}点,,0,0,,0,0,,0,0,0,0,-1
338,400004,23,-1,1,1600,0,800,暴击时，目标将受到该次伤害{0}的额外伤害，额外附加{1}点,,0,0,,0,0,,0,0,0,0,-1
339,400004,24,-1,1,1650,0,825,暴击时，目标将受到该次伤害{0}的额外伤害，额外附加{1}点,,0,0,,0,0,,0,0,0,0,-1
340,400004,25,-1,1,1700,0,850,暴击时，目标将受到该次伤害{0}的额外伤害，额外附加{1}点,,0,0,,0,0,,0,0,0,0,-1
341,400004,26,-1,1,1750,0,875,暴击时，目标将受到该次伤害{0}的额外伤害，额外附加{1}点,,0,0,,0,0,,0,0,0,0,-1
342,400004,27,-1,1,1800,0,900,暴击时，目标将受到该次伤害{0}的额外伤害，额外附加{1}点,,0,0,,0,0,,0,0,0,0,-1
343,400004,28,-1,1,1850,0,925,暴击时，目标将受到该次伤害{0}的额外伤害，额外附加{1}点,,0,0,,0,0,,0,0,0,0,-1
344,400004,29,-1,1,1900,0,950,暴击时，目标将受到该次伤害{0}的额外伤害，额外附加{1}点,,0,0,,0,0,,0,0,0,0,-1
345,400004,30,-1,1,1950,0,975,暴击时，目标将受到该次伤害{0}的额外伤害，额外附加{1}点,,0,0,,0,0,,0,0,0,0,-1
346,400004,31,-1,1,2000,0,1000,暴击时，目标将受到该次伤害{0}的额外伤害，额外附加{1}点,,0,0,,0,0,,0,0,0,0,-1
347,400004,32,-1,1,2050,0,1025,暴击时，目标将受到该次伤害{0}的额外伤害，额外附加{1}点,,0,0,,0,0,,0,0,0,0,-1
348,400004,33,-1,1,2100,0,1050,暴击时，目标将受到该次伤害{0}的额外伤害，额外附加{1}点,,0,0,,0,0,,0,0,0,0,-1
349,400004,34,-1,1,2150,0,1075,暴击时，目标将受到该次伤害{0}的额外伤害，额外附加{1}点,,0,0,,0,0,,0,0,0,0,-1
350,400004,35,-1,1,2200,0,1100,暴击时，目标将受到该次伤害{0}的额外伤害，额外附加{1}点,,0,0,,0,0,,0,0,0,0,-1
351,400004,36,-1,1,2250,0,1125,暴击时，目标将受到该次伤害{0}的额外伤害，额外附加{1}点,,0,0,,0,0,,0,0,0,0,-1
352,400004,37,-1,1,2300,0,1150,暴击时，目标将受到该次伤害{0}的额外伤害，额外附加{1}点,,0,0,,0,0,,0,0,0,0,-1
353,400004,38,-1,1,2350,0,1175,暴击时，目标将受到该次伤害{0}的额外伤害，额外附加{1}点,,0,0,,0,0,,0,0,0,0,-1
354,400004,39,-1,1,2400,0,1200,暴击时，目标将受到该次伤害{0}的额外伤害，额外附加{1}点,,0,0,,0,0,,0,0,0,0,-1
355,400004,40,-1,1,2450,0,1225,暴击时，目标将受到该次伤害{0}的额外伤害，额外附加{1}点,,0,0,,0,0,,0,0,0,0,-1
356,400004,41,-1,1,2500,0,1250,暴击时，目标将受到该次伤害{0}的额外伤害，额外附加{1}点,,0,0,,0,0,,0,0,0,0,-1
357,400005,1,-1,1,30,0,125,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
358,400005,2,-1,1,33,0,137,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
359,400005,3,-1,1,36,0,150,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
360,400005,4,-1,1,39,0,162,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
361,400005,5,-1,1,42,0,175,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
362,400005,6,-1,1,45,0,187,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
363,400005,7,-1,1,48,0,200,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
364,400005,8,-1,1,51,0,212,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
365,400005,9,-1,1,54,0,225,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
366,400005,10,-1,1,57,0,237,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
367,400005,11,-1,1,60,0,250,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
368,400005,12,-1,1,63,0,262,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
369,400005,13,-1,1,66,0,275,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
370,400005,14,-1,1,69,0,287,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
371,400005,15,-1,1,72,0,300,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
372,400005,16,-1,1,75,0,312,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
373,400005,17,-1,1,78,0,325,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
374,400005,18,-1,1,81,0,337,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
375,400005,19,-1,1,84,0,350,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
376,400005,20,-1,1,87,0,362,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
377,400005,21,-1,1,90,0,375,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
378,400005,22,-1,1,93,0,387,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
379,400005,23,-1,1,96,0,400,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
380,400005,24,-1,1,99,0,412,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
381,400005,25,-1,1,102,0,425,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
382,400005,26,-1,1,105,0,437,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
383,400005,27,-1,1,108,0,450,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
384,400005,28,-1,1,111,0,462,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
385,400005,29,-1,1,114,0,475,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
386,400005,30,-1,1,117,0,487,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
387,400005,31,-1,1,120,0,500,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
388,400005,32,-1,1,123,0,512,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
389,400005,33,-1,1,126,0,525,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
390,400005,34,-1,1,129,0,537,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
391,400005,35,-1,1,132,0,550,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
392,400005,36,-1,1,135,0,562,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
393,400005,37,-1,1,138,0,575,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
394,400005,38,-1,1,141,0,587,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
395,400005,39,-1,1,144,0,600,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
396,400005,40,-1,1,147,0,612,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
397,400005,41,-1,1,150,0,625,受到伤害时，法力的{0}将被用作抵消伤害，额外抵消{1}点伤害,,0,0,,0,0,,0,0,0,0,-1
398,400006,1,-1,1,1000,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
399,400006,2,-1,1,1100,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
400,400006,3,-1,1,1200,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
401,400006,4,-1,1,1300,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
402,400006,5,-1,1,1400,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
403,400006,6,-1,1,1500,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
404,400006,7,-1,1,1600,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
405,400006,8,-1,1,1700,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
406,400006,9,-1,1,1800,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
407,400006,10,-1,1,1900,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
408,400006,11,-1,1,2000,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
409,400006,12,-1,1,2100,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
410,400006,13,-1,1,2200,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
411,400006,14,-1,1,2300,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
412,400006,15,-1,1,2400,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
413,400006,16,-1,1,2500,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
414,400006,17,-1,1,2600,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
415,400006,18,-1,1,2700,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
416,400006,19,-1,1,2800,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
417,400006,20,-1,1,2900,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
418,400006,21,-1,1,3000,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
419,400006,22,-1,1,3100,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
420,400006,23,-1,1,3200,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
421,400006,24,-1,1,3300,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
422,400006,25,-1,1,3400,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
423,400006,26,-1,1,3500,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
424,400006,27,-1,1,3600,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
425,400006,28,-1,1,3700,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
426,400006,29,-1,1,3800,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
427,400006,30,-1,1,3900,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
428,400006,31,-1,1,4000,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
429,400006,32,-1,1,4100,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
430,400006,33,-1,1,4200,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
431,400006,34,-1,1,4300,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
432,400006,35,-1,1,4400,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
433,400006,36,-1,1,4500,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
434,400006,37,-1,1,4600,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
435,400006,38,-1,1,4700,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
436,400006,39,-1,1,4800,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
437,400006,40,-1,1,4900,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
438,400006,41,-1,1,5000,-1,0,攻击时有几率使自身造成的伤害提高{0}，持续5秒,,0,0,,0,0,,0,0,0,0,-1
439,500002,1,-1,0,2000,-1,0,增加{0}法力上限,,1,0,,0,0,,0,0,0,0,-1
440,500001,1,600002,0,2000,-1,0,增加{0}生命上限,,1,0,,1,2,,0,0,0,0,-1
441,500003,1,600003,0,2000,-1,0,增加{0}攻击,,1,0,,1,2,,0,0,0,0,-1
442,500004,1,600004,0,2000,-1,0,增加{0}防御,,1,0,,1,2,,0,0,0,0,-1
443,500005,1,600005,0,2000,-1,0,增加{0}暴击,,1,0,,1,2,,0,0,0,0,-1
444,500006,1,600006,0,2000,-1,0,增加{0}韧性,,1,0,,1,2,,0,0,0,0,-1
445,500007,1,600007,0,2000,-1,0,增加{0}命中,,1,0,,1,2,,0,0,0,0,-1
446,500008,1,600008,0,2000,-1,0,增加{0}闪避,,1,0,,1,2,,0,0,0,0,-1
447,500009,1,600009,0,30000,-1,-1,扫荡副本，击杀小怪和BOSS经验变为{0},buff_500009,21600,0,,1,2,,0,0,0,0,-1
448,500010,1,600009,0,20000,-1,-1,扫荡副本，击杀小怪和BOSS经验变为{0},buff_500010,900,0,,1,2,,0,0,0,0,-1
449,500011,1,-1,1,2000,-1,0,增加{0}闪避率,,0,0,,0,0,,0,1,0,0,-1
450,500012,1,-1,1,-1000,-1,0,降低{0}闪避率,,0,0,,0,0,,0,1,0,0,-1
451,500013,1,-1,1,2000,-1,0,增加{0}防御力,,0,0,,0,0,,0,1,0,0,-1
452,500014,1,-1,1,-1000,-1,0,增加{0}防御力,,0,0,,0,0,,0,1,0,0,-1
453,500015,1,-1,1,2000,-1,0,增加{0}攻击力,,0,0,,0,0,,0,1,0,0,-1
454,500016,1,-1,1,-1000,-1,0,降低{0}攻击力,,0,0,,0,0,,0,1,0,0,-1
455,500017,1,-1,-1,0,-1,0,复活后10秒不会被攻击，主动攻击他人将解除保护状态,,0,0,,0,0,,0,1,0,0,-1
456,500018,1,-1,1,5000,-1,0,您杀死了其他玩家，杀怪经验持续10分钟增加{0}（若被杀则BUFF消失）,,0,0,,0,0,,0,1,0,0,-1
457,500019,1,-1,1,-5000,-1,0,您被其他玩家杀死了，杀怪经验持续10分钟衰减{0}（击杀不低于自己5级的玩家可恢复正常）,,0,0,,0,0,,0,1,0,0,-1
458,500020,1,500020,-1,0,-1,0,金剑BUFF：每10秒获得的功勋提高10点,,0,0,BUFF_dabaojian,2,2,,0,1,0,0,-1
459,500021,1,500021,1,2,1,500,气运值增加{0}\n暴击增加{1},,0,0,,1,2,,1,0,0,0,-1
460,500022,1,600003,0,1000,-1,0,增加{0}攻击，由伙伴秋叶提供,,0,0,,1,2,成功拯救伙伴白水泽,0,0,0,0,-1
461,500023,1,600004,0,1000,-1,0,增加{0}防御，由伙伴白水泽提供,,0,0,,1,2,成功拯救伙伴空青蛇,0,0,0,0,-1
462,500024,1,600002,1,5,0,100,每{0}秒回复{1}血量，由伙伴空青蛇提供,,0,0,,1,2,成功拯救伙伴红雪天神,0,0,0,0,-1
463,500025,1,600002,1,1000,-1,0,对目标的伤害会以百分比转化为自己的生命值,,0,0,XixueBUFF,1,2,,0,1,0,0,-1
464,500026,1,-1,-1,0,1,0,沉默,,0,0,BUFF_chenmo,1,0,,0,1,0,0,-1
465,500027,1,700013,0,8000,0,4000,防御降低{0}，攻击降低{1}，离开领域范围时移除,,0,0,BUFF_pofang,2,2,,0,1,0,0,-1
466,500028,1,600016,-1,0,-1,0,你已被石化，倒计时结束后无人解救则死亡,,0,0,shihua02,2,2,,0,1,0,0,-1
467,500029,1,700015,0,-1000,-1,0,绿色宝箱：移动速度降低{0},倒计时结束前未交付NPC，宝箱将掉落,,0,0,BUFF_jiansu04,2,2,,0,1,0,0,-1
468,500030,1,700016,0,-2000,-1,0,蓝色宝箱：移动速度降低{0},倒计时结束前未交付NPC，宝箱将掉落,,0,0,BUFF_jiansu02,2,2,,0,1,0,0,-1
469,500031,1,700017,0,-3000,0,-1000,紫色宝箱：移动速度降低{0}，角色属性降低{1},倒计时结束前未交付NPC，宝箱将掉落,,0,0,BUFF_jiansu03,2,2,,0,1,0,0,-1
470,500032,1,700018,0,-4000,0,-2500,金色宝箱：移动速度降低{0}，角色属性降低{1},倒计时结束前未交付NPC，宝箱将掉落,,0,0,BUFF_jiansu01,2,2,,0,1,0,0,-1
471,500033,1,-1,0,-5000,-1,0,受到的伤害降低{0},,0,0,BUFF_dunpai,1,0,,0,0,0,0,-1
472,500034,1,-1,0,5000,-1,0,造成的伤害提高{0},,0,0,BUFF_jiagong,1,0,,0,0,0,0,-1
473,500041,1,-1,0,1000,-1,0,回血,,0,0,BUFF_jiaxue,1,0,,0,0,0,0,-1
474,500035,1,-1,-1,0,-1,0,你已经被其他猎人盯上，道具掉落数增加,,0,0,,0,0,,0,1,0,0,-1
475,500036,1,-1,-1,0,-1,0,你已经被其他猎人盯上，积分掉落数增加,,0,0,,0,0,,0,1,0,0,-1
476,500037,1,-1,1,3000,-1,0,对宝物的渴求使你造成的伤害增加30%,,0,0,,0,0,,0,1,0,0,-1
477,500038,1,-1,1,1000,-1,0,攻击力提高,,0,0,,0,0,,0,0,0,0,-1
478,500039,1,-1,1,1000,-1,0,防御力提高,,0,0,,0,0,,0,0,0,0,-1
479,500040,1,-1,1,1000,-1,0,生命上限提高,,0,0,,0,0,,0,0,0,0,-1
480,600001,1,600005,-1,-1,-1,-1,增加暴击伤害,,0,0,BUFF_baozou,1,2,,0,1,0,0,-1
481,600002,1,600002,-1,-1,-1,-1,增加生命,,0,0,,1,2,,0,1,0,0,-1
482,600003,1,600003,-1,-1,-1,-1,增加攻击,,0,0,,1,2,,0,1,0,0,-1
483,600004,1,600004,-1,-1,-1,-1,增加防御,,0,0,,1,2,,0,1,0,0,-1
484,600005,1,600005,-1,-1,-1,-1,增加暴击,,0,0,,1,2,,0,1,0,0,-1
485,600006,1,600006,-1,-1,-1,-1,增加韧性,,0,0,,1,2,,0,1,0,0,-1
486,600007,1,600007,-1,-1,-1,-1,增加命中,,0,0,,1,2,,0,1,0,0,-1
487,600008,1,600008,-1,-1,-1,-1,增加闪避,,0,0,,1,2,,0,1,0,0,-1
488,600009,1,600009,-1,-1,-1,-1,增加杀怪经验经验,,0,0,,1,2,,0,1,0,0,-1
489,600010,1,-1,-1,-1,-1,-1,增加伤害率,,0,0,,0,0,,0,1,0,0,-1
490,600011,1,-1,-1,-1,-1,-1,增加法力,,0,0,,0,0,,0,1,0,0,-1
491,600012,1,-1,-1,-1,-1,-1,移动速度增加,,0,0,,2,0,,0,1,0,0,-1
492,600013,1,-1,-1,-1,-1,-1,人物全属性增加,,0,0,,1,0,,0,1,0,0,-1
493,600101,1,600005,-1,-1,-1,-1,降低暴击伤害,,0,0,,1,2,,0,1,0,0,-1
494,600102,1,700002,-1,-1,-1,-1,降低生命,,0,0,,1,2,,0,1,0,0,-1
495,600103,1,700003,-1,-1,-1,-1,降低攻击,,0,0,,1,2,,0,1,0,0,-1
496,600104,1,700004,0,-1,-1,-1,降低防御{0},,0,0,BUFF_pofang,2,2,,0,1,0,0,-1
497,600105,1,700005,-1,-1,-1,-1,降低暴击,,0,0,,1,2,,0,1,0,0,-1
498,600106,1,700006,-1,-1,-1,-1,降低韧性,,0,0,,1,2,,0,1,0,0,-1
499,600107,1,700007,-1,-1,-1,-1,降低命中,,0,0,,1,2,,0,1,0,0,-1
500,600108,1,700008,-1,-1,-1,-1,降低闪避,,0,0,,1,2,,0,1,0,0,-1
501,600109,1,700009,-1,-1,-1,-1,降低杀怪经验经验,,0,0,,1,2,,0,1,0,0,-1
502,600110,1,-1,-1,-1,-1,-1,降低伤害率,,0,0,,0,0,,0,1,0,0,-1
503,600111,1,-1,-1,-1,-1,-1,降低法力,,0,0,,0,0,,0,1,0,0,-1
504,600112,1,700012,0,-1,-1,-1,移动速度降低{0},,0,0,BUFF_jiansu05,2,2,,0,1,1,0,-1
505,600113,1,700013,-1,-1,-1,-1,人物全属性降低,,0,0,,1,2,,0,1,0,0,-1
506,600014,1,600014,-1,-1,-1,-1,冰冻,,0,0,bingdong,2,2,,0,1,1,0,-1
507,600015,1,-1,-1,-1,-1,-1,眩晕,,0,0,BUFF_xuanyun,2,0,,0,1,1,0,-1
508,600016,1,600016,-1,-1,-1,-1,石化,,0,0,,2,2,,0,1,0,0,-1
509,600017,1,-1,-1,-1,-1,-1,束缚,,0,0,BUFF_jingu,2,0,,0,1,1,0,-1
510,600018,1,500002,-1,-1,-1,-1,沉默,,0,0,BUFF_chenmo,2,2,,0,1,0,0,-1
511,600019,1,-1,-1,-1,-1,-1,额外造成攻击力的百分比伤害,,0,0,,0,0,,0,1,0,0,-1
512,600020,1,600002,-1,-1,-1,-1,X秒增加/减少X血,,0,0,BUFF_xixue,1,2,,0,1,0,0,-1
513,600021,1,-1,-1,-1,-1,-1,吸收目标当前X血量（吸血上限）。伤害转化为血量,,0,0,BUFF_xixue,1,0,,0,1,0,0,-1
514,600022,1,-1,-1,-1,-1,-1,额外造成本次伤害的百分比伤害,,0,0,,0,0,,0,1,0,0,-1
515,600023,1,-1,-1,-1,-1,-1,收到伤害转为为百分比法力抵消,,0,0,,0,0,,0,1,0,0,-1
516,600024,1,-1,-1,-1,-1,-1,不会被攻击,,0,0,BUFF_fuhuomianshang,2,0,,1,1,0,0,-1
517,600025,1,-1,-1,-1,-1,-1,伤害反弹百分比X,,0,0,BUFF_shanghaifantan,1,0,,0,1,0,0,-1
518,600026,1,-1,-1,-1,-1,-1,无敌（不扣血）,,0,0,BUFF_wudi,2,0,,0,1,0,0,-1
519,600027,1,300003,-1,-1,-1,-1,X秒回复/损失X百分比生命上限的血量,,0,0,,1,2,,0,1,0,0,-1
520,600028,1,500003,0,-1,1,-1,降低{0}防御并附加{1}点，持续5秒。最大叠加3次,,0,3,BUFF_pofang,1,2,,0,1,0,0,-1
521,600029,1,-1,-1,-1,-1,-1,每秒损失{0}生命上限的血量（每秒对BOSS造成伤害上限为{1}），持续{2}秒,,0,0,,2,2,,0,1,0,0,-1
522,600030,1,700014,1,-1,-1,-1,每秒损失{0}的血量,buff_600030,0,0,BUFF_zhongdu,2,2,,0,1,0,0,-1
523,600031,1,500035,0,5000,-1,-1,受到的伤害减免{0},buff_600031,0,0,BUFF_dunpai,2,2,,0,1,0,0,-1
524,600032,1,500034,0,5000,-1,-1,所造成的伤害提升{0},buff_600032,0,0,BUFF_shanghaifantan,2,2,,0,1,0,0,-1
525,600033,1,-1,-1,-1,-1,-1,攻击时有{0}概率使对手沉默{1}秒,buff_600033,0,0,,0,0,,0,1,0,0,-1
526,600034,1,-1,-1,-1,-1,-1,中毒，每秒扣血，持续X秒,,0,0,BUFF_zhongdu,1,0,,0,1,0,0,-1
527,600035,1,500001,1,-1,-1,-1,玄兵阴阳生死轮：暴击提高{0},,0,0,BUFF_baozou,1,2,,0,1,0,0,-1
528,600036,1,-1,0,0,-1,-1,仙盟争霸进场：无敌{0}秒，被攻击时消除buff,buff_600036,3,0,BUFF_fuhuomianshang,2,2,,0,1,0,0,-1
529,600037,1,300001,1,-1,-1,-1,五雷金刚：防御提高{0},,0,0,,1,2,,1,1,0,0,-1
530,600038,1,300002,1,-1,-1,-1,法天象地：额外暴击伤害提高{0},,0,0,,1,2,,0,1,0,0,-1
531,600039,1,300003,1,-1,-1,-1,血影不灭：每秒恢复{0}血量,,0,0,,1,2,,0,1,0,0,-1
532,600040,1,300004,0,-1,-1,-1,烛龙之眼：每秒损失{0}血量,,0,0,,2,0,,0,1,0,0,-1
533,600041,1,-1,-1,-1,-1,-1,伤害减免增加,,0,0,,1,0,,0,1,0,0,-1
534,600042,1,700019,-1,-1,-1,-1,VIP特权：免费使用传送、挂机自动买药、竞技场免CD挑战、背包开启速度加快3%、击杀小怪经验增加5%,,0,0,,1,2,,0,0,0,0,-1
535,600043,1,600003,0,-1,-1,-1,伙伴功法炼魔劫：增加攻击力{0}，持续5秒,,0,0,,2,2,,0,1,0,0,-1
536,600044,1,700004,0,-1,-1,-1,伙伴功法雷神眼：减少{0}的防御，持续4秒,,0,0,,2,2,,0,1,0,0,-1
537,600045,1,700003,0,-1,-1,-1,伙伴功法滴水经：减少{0}的攻击，持续4秒,,0,0,,2,2,,0,1,0,0,-1
