id,bag_id,objectid,bind,percent,mix,max,step
6005,10365,143155390,2,626,1,1,1
6006,10365,143156390,2,751,1,1,1
6007,10365,143156290,2,751,1,1,1
6008,10365,143156190,2,751,1,1,1
6009,10365,143157290,2,626,1,1,1
6010,10365,143157390,2,626,1,1,1
6011,10365,143157190,2,626,1,1,1
6012,10365,143158290,2,535,1,1,1
6013,10365,143158190,2,535,1,1,1
6014,10365,143158390,2,535,1,1,1
6015,10365,143159190,2,626,1,1,1
6016,10365,143159290,2,626,1,1,1
6017,10365,143159390,2,626,1,1,1
6018,10365,143160390,2,626,1,1,1
6019,10365,143160290,2,626,1,1,1
6020,10365,143160190,2,626,1,1,1
6021,10365,143161290,2,250,1,1,1
6022,10365,143161390,2,250,1,1,1
6023,10365,143161190,2,250,1,1,1
6024,10365,143162390,2,469,1,1,1
6025,10365,143162290,2,469,1,1,1
6026,10365,143162190,2,469,1,1,1
6027,10366,143151290,2,3003,1,1,1
6028,10366,143151390,2,3003,1,1,1
6029,10366,143151190,2,3003,1,1,1
6030,10366,143152190,2,1251,1,1,1
6031,10366,143152290,2,1251,1,1,1
6032,10366,143152390,2,1251,1,1,1
6033,10366,143153390,2,2503,1,1,1
6034,10366,143153190,2,2503,1,1,1
6035,10366,143153290,2,2503,1,1,1
6036,10366,143154290,2,1877,1,1,1
6037,10366,143154390,2,1877,1,1,1
6038,10366,143154190,2,1877,1,1,1
6039,10366,143155290,2,2503,1,1,1
6040,10366,143155190,2,2503,1,1,1
6041,10366,143155390,2,2503,1,1,1
6042,10366,143156390,2,3003,1,1,1
6043,10366,143156290,2,3003,1,1,1
6044,10366,143156190,2,3003,1,1,1
6045,10366,143157290,2,2503,1,1,1
6046,10366,143157390,2,2503,1,1,1
6047,10366,143157190,2,2503,1,1,1
6048,10366,143158290,2,2140,1,1,1
6049,10366,143158190,2,2140,1,1,1
6050,10366,143158390,2,2140,1,1,1
6051,10366,143159190,2,2503,1,1,1
6052,10366,143159290,2,2503,1,1,1
6053,10366,143159390,2,2503,1,1,1
6054,10366,143160390,2,2503,1,1,1
6055,10366,143160290,2,2503,1,1,1
6056,10366,143160190,2,2503,1,1,1
6057,10366,143161290,2,1001,1,1,1
6058,10366,143161390,2,1001,1,1,1
6059,10366,143161190,2,1001,1,1,1
6060,10366,143162390,2,1877,1,1,1
6061,10366,143162290,2,1877,1,1,1
6062,10366,143162190,2,1877,1,1,1
6063,10366,143151300,2,751,1,1,1
6064,10366,143151400,2,751,1,1,1
6065,10366,143151200,2,751,1,1,1
6066,10366,143152200,2,313,1,1,1
6067,10366,143152400,2,313,1,1,1
6068,10366,143152300,2,313,1,1,1
6069,10366,143153400,2,626,1,1,1
6070,10366,143153200,2,626,1,1,1
6071,10366,143153300,2,626,1,1,1
6072,10366,143154300,2,469,1,1,1
6073,10366,143154400,2,469,1,1,1
6074,10366,143154200,2,469,1,1,1
6075,10366,143155300,2,626,1,1,1
6076,10366,143155200,2,626,1,1,1
6077,10366,143155400,2,626,1,1,1
6078,10366,143156400,2,751,1,1,1
6079,10366,143156300,2,751,1,1,1
6080,10366,143156200,2,751,1,1,1
6081,10366,143157300,2,626,1,1,1
6082,10366,143157400,2,626,1,1,1
6083,10366,143157200,2,626,1,1,1
6084,10366,143158300,2,535,1,1,1
6085,10366,143158200,2,535,1,1,1
6086,10366,143158400,2,535,1,1,1
6087,10366,143159300,2,626,1,1,1
6088,10366,143159200,2,626,1,1,1
6089,10366,143159400,2,626,1,1,1
6090,10366,143160400,2,626,1,1,1
6091,10366,143160300,2,626,1,1,1
6092,10366,143160200,2,626,1,1,1
6093,10366,143161300,2,250,1,1,1
6094,10366,143161400,2,250,1,1,1
6095,10366,143161200,2,250,1,1,1
6096,10366,143162300,2,469,1,1,1
6097,10366,143162400,2,469,1,1,1
6098,10366,143162200,2,469,1,1,1
6099,10367,143151330,2,1877,1,1,1
6100,10367,143151230,2,1877,1,1,1
6101,10367,143151130,2,1877,1,1,1
6102,10367,143152130,2,782,1,1,1
6103,10367,143152230,2,782,1,1,1
6104,10367,143152330,2,782,1,1,1
6105,10367,143153330,2,1564,1,1,1
6106,10367,143153130,2,1564,1,1,1
6107,10367,143153230,2,1564,1,1,1
6108,10367,143154330,2,1173,1,1,1
6109,10367,143154230,2,1173,1,1,1
6110,10367,143154130,2,1173,1,1,1
6111,10367,143155230,2,1564,1,1,1
6112,10367,143155130,2,1564,1,1,1
6113,10367,143155330,2,1564,1,1,1
6114,10367,143156230,2,1877,1,1,1
6115,10367,143156330,2,1877,1,1,1
6116,10367,143156130,2,1877,1,1,1
6117,10367,143157230,2,1564,1,1,1
6118,10367,143157130,2,1564,1,1,1
6119,10367,143157330,2,1564,1,1,1
6120,10367,143158230,2,1337,1,1,1
6121,10367,143158130,2,1337,1,1,1
6122,10367,143158330,2,1337,1,1,1
6123,10367,143159130,2,1564,1,1,1
6124,10367,143159230,2,1564,1,1,1
6125,10367,143159330,2,1564,1,1,1
6126,10367,143160330,2,1564,1,1,1
6127,10367,143160230,2,1564,1,1,1
6128,10367,143160130,2,1564,1,1,1
6129,10367,143161230,2,626,1,1,1
6130,10367,143161330,2,626,1,1,1
6131,10367,143161130,2,626,1,1,1
6132,10367,143162330,2,1173,1,1,1
6133,10367,143162230,2,1173,1,1,1
6134,10367,143162130,2,1173,1,1,1
6135,10367,143151240,2,1877,1,1,1
6136,10367,143151340,2,1877,1,1,1
6137,10367,143151140,2,1877,1,1,1
6138,10367,143152140,2,782,1,1,1
6139,10367,143152340,2,782,1,1,1
6140,10367,143152240,2,782,1,1,1
6141,10367,143153340,2,1564,1,1,1
6142,10367,143153140,2,1564,1,1,1
6143,10367,143153240,2,1564,1,1,1
6144,10367,143154240,2,1173,1,1,1
6145,10367,143154140,2,1173,1,1,1
6146,10367,143154340,2,1173,1,1,1
6147,10367,143155340,2,1564,1,1,1
6148,10367,143155240,2,1564,1,1,1
6149,10367,143155140,2,1564,1,1,1
6150,10367,143156340,2,1877,1,1,1
6151,10367,143156240,2,1877,1,1,1
6152,10367,143156140,2,1877,1,1,1
6153,10367,143157240,2,1564,1,1,1
6154,10367,143157140,2,1564,1,1,1
6155,10367,143157340,2,1564,1,1,1
6156,10367,143158240,2,1337,1,1,1
6157,10367,143158140,2,1337,1,1,1
6158,10367,143158340,2,1337,1,1,1
6159,10367,143159140,2,1564,1,1,1
6160,10367,143159240,2,1564,1,1,1
6161,10367,143159340,2,1564,1,1,1
6162,10367,143160340,2,1564,1,1,1
6163,10367,143160240,2,1564,1,1,1
6164,10367,143160140,2,1564,1,1,1
6165,10367,143161240,2,626,1,1,1
6166,10367,143161340,2,626,1,1,1
6167,10367,143161140,2,626,1,1,1
6168,10367,143162340,2,1173,1,1,1
6169,10367,143162240,2,1173,1,1,1
6170,10367,143162140,2,1173,1,1,1
6171,10368,143151240,2,1877,1,1,1
6172,10368,143151340,2,1877,1,1,1
6173,10368,143151140,2,1877,1,1,1
6174,10368,143152140,2,782,1,1,1
6175,10368,143152340,2,782,1,1,1
6176,10368,143152240,2,782,1,1,1
6177,10368,143153340,2,1564,1,1,1
6178,10368,143153140,2,1564,1,1,1
6179,10368,143153240,2,1564,1,1,1
6180,10368,143154240,2,1173,1,1,1
6181,10368,143154140,2,1173,1,1,1
6182,10368,143154340,2,1173,1,1,1
6183,10368,143155340,2,1564,1,1,1
6184,10368,143155240,2,1564,1,1,1
6185,10368,143155140,2,1564,1,1,1
6186,10368,143156340,2,1877,1,1,1
6187,10368,143156240,2,1877,1,1,1
6188,10368,143156140,2,1877,1,1,1
6189,10368,143157240,2,1564,1,1,1
6190,10368,143157140,2,1564,1,1,1
6191,10368,143157340,2,1564,1,1,1
6192,10368,143158240,2,1337,1,1,1
6193,10368,143158140,2,1337,1,1,1
6194,10368,143158340,2,1337,1,1,1
6195,10368,143159140,2,1564,1,1,1
6196,10368,143159240,2,1564,1,1,1
6197,10368,143159340,2,1564,1,1,1
6198,10368,143160340,2,1564,1,1,1
6199,10368,143160240,2,1564,1,1,1
6200,10368,143160140,2,1564,1,1,1
6201,10368,143161240,2,626,1,1,1
6202,10368,143161340,2,626,1,1,1
6203,10368,143161140,2,626,1,1,1
6204,10368,143162340,2,1173,1,1,1
6205,10368,143162240,2,1173,1,1,1
6206,10368,143162140,2,1173,1,1,1
6207,10368,143151350,2,1877,1,1,1
6208,10368,143151150,2,1877,1,1,1
6209,10368,143151250,2,1877,1,1,1
6210,10368,143152150,2,782,1,1,1
6211,10368,143152250,2,782,1,1,1
6212,10368,143152350,2,782,1,1,1
6213,10368,143153350,2,1564,1,1,1
6214,10368,143153150,2,1564,1,1,1
6215,10368,143153250,2,1564,1,1,1
6216,10368,143154250,2,1173,1,1,1
6217,10368,143154350,2,1173,1,1,1
6218,10368,143154150,2,1173,1,1,1
6219,10368,143155250,2,1564,1,1,1
6220,10368,143155150,2,1564,1,1,1
6221,10368,143155350,2,1564,1,1,1
6222,10368,143156350,2,1877,1,1,1
6223,10368,143156250,2,1877,1,1,1
6224,10368,143156150,2,1877,1,1,1
6225,10368,143157250,2,1564,1,1,1
6226,10368,143157150,2,1564,1,1,1
6227,10368,143157350,2,1564,1,1,1
6228,10368,143158150,2,1337,1,1,1
6229,10368,143158250,2,1337,1,1,1
6230,10368,143158350,2,1337,1,1,1
6231,10368,143159250,2,1564,1,1,1
6232,10368,143159350,2,1564,1,1,1
6233,10368,143159150,2,1564,1,1,1
6234,10368,143160350,2,1564,1,1,1
6235,10368,143160250,2,1564,1,1,1
6236,10368,143160150,2,1564,1,1,1
6237,10368,143161250,2,626,1,1,1
6238,10368,143161350,2,626,1,1,1
6239,10368,143161150,2,626,1,1,1
6240,10368,143162350,2,1173,1,1,1
6241,10368,143162250,2,1173,1,1,1
6242,10368,143162150,2,1173,1,1,1
6243,10369,143151350,2,1877,1,1,1
6244,10369,143151150,2,1877,1,1,1
6245,10369,143151250,2,1877,1,1,1
6246,10369,143152150,2,782,1,1,1
6247,10369,143152250,2,782,1,1,1
6248,10369,143152350,2,782,1,1,1
6249,10369,143153350,2,1564,1,1,1
6250,10369,143153150,2,1564,1,1,1
6251,10369,143153250,2,1564,1,1,1
6252,10369,143154250,2,1173,1,1,1
6253,10369,143154350,2,1173,1,1,1
6254,10369,143154150,2,1173,1,1,1
6255,10369,143155250,2,1564,1,1,1
6256,10369,143155150,2,1564,1,1,1
6257,10369,143155350,2,1564,1,1,1
6258,10369,143156350,2,1877,1,1,1
6259,10369,143156250,2,1877,1,1,1
6260,10369,143156150,2,1877,1,1,1
6261,10369,143157250,2,1564,1,1,1
6262,10369,143157150,2,1564,1,1,1
6263,10369,143157350,2,1564,1,1,1
6264,10369,143158150,2,1337,1,1,1
6265,10369,143158250,2,1337,1,1,1
6266,10369,143158350,2,1337,1,1,1
6267,10369,143159250,2,1564,1,1,1
6268,10369,143159350,2,1564,1,1,1
6269,10369,143159150,2,1564,1,1,1
6270,10369,143160350,2,1564,1,1,1
6271,10369,143160250,2,1564,1,1,1
6272,10369,143160150,2,1564,1,1,1
6273,10369,143161250,2,626,1,1,1
6274,10369,143161350,2,626,1,1,1
6275,10369,143161150,2,626,1,1,1
6276,10369,143162350,2,1173,1,1,1
6277,10369,143162250,2,1173,1,1,1
6278,10369,143162150,2,1173,1,1,1
6279,10369,143151260,2,1877,1,1,1
6280,10369,143151360,2,1877,1,1,1
6281,10369,143151160,2,1877,1,1,1
6282,10369,143152160,2,782,1,1,1
6283,10369,143152260,2,782,1,1,1
6284,10369,143152360,2,782,1,1,1
6285,10369,143153360,2,1564,1,1,1
6286,10369,143153160,2,1564,1,1,1
6287,10369,143153260,2,1564,1,1,1
6288,10369,143154260,2,1173,1,1,1
6289,10369,143154360,2,1173,1,1,1
6290,10369,143154160,2,1173,1,1,1
6291,10369,143155360,2,1564,1,1,1
6292,10369,143155260,2,1564,1,1,1
6293,10369,143155160,2,1564,1,1,1
6294,10369,143156360,2,1877,1,1,1
6295,10369,143156260,2,1877,1,1,1
6296,10369,143156160,2,1877,1,1,1
6297,10369,143157260,2,1564,1,1,1
6298,10369,143157160,2,1564,1,1,1
6299,10369,143157360,2,1564,1,1,1
6300,10369,143158160,2,1337,1,1,1
6301,10369,143158260,2,1337,1,1,1
6302,10369,143158360,2,1337,1,1,1
6303,10369,143159160,2,1564,1,1,1
6304,10369,143159260,2,1564,1,1,1
6305,10369,143159360,2,1564,1,1,1
6306,10369,143160160,2,1564,1,1,1
6307,10369,143160260,2,1564,1,1,1
6308,10369,143160360,2,1564,1,1,1
6309,10369,143161260,2,626,1,1,1
6310,10369,143161360,2,626,1,1,1
6311,10369,143161160,2,626,1,1,1
6312,10369,143162260,2,1173,1,1,1
6313,10369,143162160,2,1173,1,1,1
6314,10369,143162360,2,1173,1,1,1
6315,10370,143151260,2,1877,1,1,1
6316,10370,143151360,2,1877,1,1,1
6317,10370,143151160,2,1877,1,1,1
6318,10370,143152160,2,782,1,1,1
6319,10370,143152260,2,782,1,1,1
6320,10370,143152360,2,782,1,1,1
6321,10370,143153360,2,1564,1,1,1
6322,10370,143153160,2,1564,1,1,1
6323,10370,143153260,2,1564,1,1,1
6324,10370,143154260,2,1173,1,1,1
6325,10370,143154360,2,1173,1,1,1
6326,10370,143154160,2,1173,1,1,1
6327,10370,143155360,2,1564,1,1,1
6328,10370,143155260,2,1564,1,1,1
6329,10370,143155160,2,1564,1,1,1
6330,10370,143156360,2,1877,1,1,1
6331,10370,143156260,2,1877,1,1,1
6332,10370,143156160,2,1877,1,1,1
6333,10370,143157260,2,1564,1,1,1
6334,10370,143157160,2,1564,1,1,1
6335,10370,143157360,2,1564,1,1,1
6336,10370,143158160,2,1337,1,1,1
6337,10370,143158260,2,1337,1,1,1
6338,10370,143158360,2,1337,1,1,1
6339,10370,143159160,2,1564,1,1,1
6340,10370,143159260,2,1564,1,1,1
6341,10370,143159360,2,1564,1,1,1
6342,10370,143160160,2,1564,1,1,1
6343,10370,143160260,2,1564,1,1,1
6344,10370,143160360,2,1564,1,1,1
6345,10370,143161260,2,626,1,1,1
6346,10370,143161360,2,626,1,1,1
6347,10370,143161160,2,626,1,1,1
6348,10370,143162260,2,1173,1,1,1
6349,10370,143162160,2,1173,1,1,1
6350,10370,143162360,2,1173,1,1,1
6351,10370,143151370,2,1877,1,1,1
6352,10370,143151170,2,1877,1,1,1
6353,10370,143151270,2,1877,1,1,1
6354,10370,143152170,2,782,1,1,1
6355,10370,143152270,2,782,1,1,1
6356,10370,143152370,2,782,1,1,1
6357,10370,143153370,2,1564,1,1,1
6358,10370,143153170,2,1564,1,1,1
6359,10370,143153270,2,1564,1,1,1
6360,10370,143154370,2,1173,1,1,1
6361,10370,143154270,2,1173,1,1,1
6362,10370,143154170,2,1173,1,1,1
6363,10370,143155270,2,1564,1,1,1
6364,10370,143155170,2,1564,1,1,1
6365,10370,143155370,2,1564,1,1,1
6366,10370,143156370,2,1877,1,1,1
6367,10370,143156270,2,1877,1,1,1
6368,10370,143156170,2,1877,1,1,1
6369,10370,143157270,2,1564,1,1,1
6370,10370,143157170,2,1564,1,1,1
6371,10370,143157370,2,1564,1,1,1
6372,10370,143158270,2,1337,1,1,1
6373,10370,143158170,2,1337,1,1,1
6374,10370,143158370,2,1337,1,1,1
6375,10370,143159170,2,1564,1,1,1
6376,10370,143159270,2,1564,1,1,1
6377,10370,143159370,2,1564,1,1,1
6378,10370,143160270,2,1564,1,1,1
6379,10370,143160370,2,1564,1,1,1
6380,10370,143160170,2,1564,1,1,1
6381,10370,143161370,2,626,1,1,1
6382,10370,143161270,2,626,1,1,1
6383,10370,143161170,2,626,1,1,1
6384,10370,143162370,2,1173,1,1,1
6385,10370,143162170,2,1173,1,1,1
6386,10370,143162270,2,1173,1,1,1
6387,10371,143151370,2,1877,1,1,1
6388,10371,143151170,2,1877,1,1,1
6389,10371,143151270,2,1877,1,1,1
6390,10371,143152170,2,782,1,1,1
6391,10371,143152270,2,782,1,1,1
6392,10371,143152370,2,782,1,1,1
6393,10371,143153370,2,1564,1,1,1
6394,10371,143153170,2,1564,1,1,1
6395,10371,143153270,2,1564,1,1,1
6396,10371,143154370,2,1173,1,1,1
6397,10371,143154270,2,1173,1,1,1
6398,10371,143154170,2,1173,1,1,1
6399,10371,143155270,2,1564,1,1,1
6400,10371,143155170,2,1564,1,1,1
6401,10371,143155370,2,1564,1,1,1
6402,10371,143156370,2,1877,1,1,1
6403,10371,143156270,2,1877,1,1,1
6404,10371,143156170,2,1877,1,1,1
6405,10371,143157270,2,1564,1,1,1
6406,10371,143157170,2,1564,1,1,1
6407,10371,143157370,2,1564,1,1,1
6408,10371,143158270,2,1337,1,1,1
6409,10371,143158170,2,1337,1,1,1
6410,10371,143158370,2,1337,1,1,1
6411,10371,143159170,2,1564,1,1,1
6412,10371,143159270,2,1564,1,1,1
6413,10371,143159370,2,1564,1,1,1
6414,10371,143160270,2,1564,1,1,1
6415,10371,143160370,2,1564,1,1,1
6416,10371,143160170,2,1564,1,1,1
6417,10371,143161370,2,626,1,1,1
6418,10371,143161270,2,626,1,1,1
6419,10371,143161170,2,626,1,1,1
6420,10371,143162370,2,1173,1,1,1
6421,10371,143162170,2,1173,1,1,1
6422,10371,143162270,2,1173,1,1,1
6423,10371,143151380,2,1877,1,1,1
6424,10371,143151180,2,1877,1,1,1
6425,10371,143151280,2,1877,1,1,1
6426,10371,143152180,2,782,1,1,1
6427,10371,143152280,2,782,1,1,1
6428,10371,143152380,2,782,1,1,1
6429,10371,143153380,2,1564,1,1,1
6430,10371,143153280,2,1564,1,1,1
6431,10371,143153180,2,1564,1,1,1
6432,10371,143154380,2,1173,1,1,1
6433,10371,143154280,2,1173,1,1,1
6434,10371,143154180,2,1173,1,1,1
6435,10371,143155280,2,1564,1,1,1
6436,10371,143155180,2,1564,1,1,1
6437,10371,143155380,2,1564,1,1,1
6438,10371,143156280,2,1877,1,1,1
6439,10371,143156380,2,1877,1,1,1
6440,10371,143156180,2,1877,1,1,1
6441,10371,143157280,2,1564,1,1,1
6442,10371,143157180,2,1564,1,1,1
6443,10371,143157380,2,1564,1,1,1
6444,10371,143158180,2,1337,1,1,1
6445,10371,143158280,2,1337,1,1,1
6446,10371,143158380,2,1337,1,1,1
6447,10371,143159280,2,1564,1,1,1
6448,10371,143159380,2,1564,1,1,1
6449,10371,143159180,2,1564,1,1,1
6450,10371,143160280,2,1564,1,1,1
6451,10371,143160380,2,1564,1,1,1
6452,10371,143160180,2,1564,1,1,1
6453,10371,143161280,2,626,1,1,1
6454,10371,143161380,2,626,1,1,1
6455,10371,143161180,2,626,1,1,1
6456,10371,143162380,2,1173,1,1,1
6457,10371,143162180,2,1173,1,1,1
6458,10371,143162280,2,1173,1,1,1
6459,10372,143151380,2,1877,1,1,1
6460,10372,143151180,2,1877,1,1,1
6461,10372,143151280,2,1877,1,1,1
6462,10372,143152180,2,782,1,1,1
6463,10372,143152280,2,782,1,1,1
6464,10372,143152380,2,782,1,1,1
6465,10372,143153380,2,1564,1,1,1
6466,10372,143153280,2,1564,1,1,1
6467,10372,143153180,2,1564,1,1,1
6468,10372,143154380,2,1173,1,1,1
6469,10372,143154280,2,1173,1,1,1
6470,10372,143154180,2,1173,1,1,1
6471,10372,143155280,2,1564,1,1,1
6472,10372,143155180,2,1564,1,1,1
6473,10372,143155380,2,1564,1,1,1
6474,10372,143156280,2,1877,1,1,1
6475,10372,143156380,2,1877,1,1,1
6476,10372,143156180,2,1877,1,1,1
6477,10372,143157280,2,1564,1,1,1
6478,10372,143157180,2,1564,1,1,1
6479,10372,143157380,2,1564,1,1,1
6480,10372,143158180,2,1337,1,1,1
6481,10372,143158280,2,1337,1,1,1
6482,10372,143158380,2,1337,1,1,1
6483,10372,143159280,2,1564,1,1,1
6484,10372,143159380,2,1564,1,1,1
6485,10372,143159180,2,1564,1,1,1
6486,10372,143160280,2,1564,1,1,1
6487,10372,143160380,2,1564,1,1,1
6488,10372,143160180,2,1564,1,1,1
6489,10372,143161280,2,626,1,1,1
6490,10372,143161380,2,626,1,1,1
6491,10372,143161180,2,626,1,1,1
6492,10372,143162380,2,1173,1,1,1
6493,10372,143162180,2,1173,1,1,1
6494,10372,143162280,2,1173,1,1,1
6495,10372,143151290,2,1877,1,1,1
6496,10372,143151390,2,1877,1,1,1
6497,10372,143151190,2,1877,1,1,1
6498,10372,143152190,2,782,1,1,1
6499,10372,143152290,2,782,1,1,1
6500,10372,143152390,2,782,1,1,1
6501,10372,143153390,2,1564,1,1,1
6502,10372,143153190,2,1564,1,1,1
6503,10372,143153290,2,1564,1,1,1
6504,10372,143154290,2,1173,1,1,1
6505,10372,143154390,2,1173,1,1,1
6506,10372,143154190,2,1173,1,1,1
6507,10372,143155290,2,1564,1,1,1
6508,10372,143155190,2,1564,1,1,1
6509,10372,143155390,2,1564,1,1,1
6510,10372,143156390,2,1877,1,1,1
6511,10372,143156290,2,1877,1,1,1
6512,10372,143156190,2,1877,1,1,1
6513,10372,143157290,2,1564,1,1,1
6514,10372,143157390,2,1564,1,1,1
6515,10372,143157190,2,1564,1,1,1
6516,10372,143158290,2,1337,1,1,1
6517,10372,143158190,2,1337,1,1,1
6518,10372,143158390,2,1337,1,1,1
6519,10372,143159190,2,1564,1,1,1
6520,10372,143159290,2,1564,1,1,1
6521,10372,143159390,2,1564,1,1,1
6522,10372,143160390,2,1564,1,1,1
6523,10372,143160290,2,1564,1,1,1
6524,10372,143160190,2,1564,1,1,1
6525,10372,143161290,2,626,1,1,1
6526,10372,143161390,2,626,1,1,1
6527,10372,143161190,2,626,1,1,1
6528,10372,143162390,2,1173,1,1,1
6529,10372,143162290,2,1173,1,1,1
6530,10372,143162190,2,1173,1,1,1
6531,10373,143151290,2,1877,1,1,1
6532,10373,143151390,2,1877,1,1,1
6533,10373,143151190,2,1877,1,1,1
6534,10373,143152190,2,782,1,1,1
6535,10373,143152290,2,782,1,1,1
6536,10373,143152390,2,782,1,1,1
6537,10373,143153390,2,1564,1,1,1
6538,10373,143153190,2,1564,1,1,1
6539,10373,143153290,2,1564,1,1,1
6540,10373,143154290,2,1173,1,1,1
6541,10373,143154390,2,1173,1,1,1
6542,10373,143154190,2,1173,1,1,1
6543,10373,143155290,2,1564,1,1,1
6544,10373,143155190,2,1564,1,1,1
6545,10373,143155390,2,1564,1,1,1
6546,10373,143156390,2,1877,1,1,1
6547,10373,143156290,2,1877,1,1,1
6548,10373,143156190,2,1877,1,1,1
6549,10373,143157290,2,1564,1,1,1
6550,10373,143157390,2,1564,1,1,1
6551,10373,143157190,2,1564,1,1,1
6552,10373,143158290,2,1337,1,1,1
6553,10373,143158190,2,1337,1,1,1
6554,10373,143158390,2,1337,1,1,1
6555,10373,143159190,2,1564,1,1,1
6556,10373,143159290,2,1564,1,1,1
6557,10373,143159390,2,1564,1,1,1
6558,10373,143160390,2,1564,1,1,1
6559,10373,143160290,2,1564,1,1,1
6560,10373,143160190,2,1564,1,1,1
6561,10373,143161290,2,626,1,1,1
6562,10373,143161390,2,626,1,1,1
6563,10373,143161190,2,626,1,1,1
6564,10373,143162390,2,1173,1,1,1
6565,10373,143162290,2,1173,1,1,1
6566,10373,143162190,2,1173,1,1,1
6567,10373,143151300,2,1877,1,1,1
6568,10373,143151400,2,1877,1,1,1
6569,10373,143151200,2,1877,1,1,1
6570,10373,143152200,2,782,1,1,1
6571,10373,143152400,2,782,1,1,1
6572,10373,143152300,2,782,1,1,1
6573,10373,143153400,2,1564,1,1,1
6574,10373,143153200,2,1564,1,1,1
6575,10373,143153300,2,1564,1,1,1
6576,10373,143154300,2,1173,1,1,1
6577,10373,143154400,2,1173,1,1,1
6578,10373,143154200,2,1173,1,1,1
6579,10373,143155300,2,1564,1,1,1
6580,10373,143155200,2,1564,1,1,1
6581,10373,143155400,2,1564,1,1,1
6582,10373,143156400,2,1877,1,1,1
6583,10373,143156300,2,1877,1,1,1
6584,10373,143156200,2,1877,1,1,1
6585,10373,143157300,2,1564,1,1,1
6586,10373,143157400,2,1564,1,1,1
6587,10373,143157200,2,1564,1,1,1
6588,10373,143158300,2,1337,1,1,1
6589,10373,143158200,2,1337,1,1,1
6590,10373,143158400,2,1337,1,1,1
6591,10373,143159300,2,1564,1,1,1
6592,10373,143159200,2,1564,1,1,1
6593,10373,143159400,2,1564,1,1,1
6594,10373,143160400,2,1564,1,1,1
6595,10373,143160300,2,1564,1,1,1
6596,10373,143160200,2,1564,1,1,1
6597,10373,143161300,2,626,1,1,1
6598,10373,143161400,2,626,1,1,1
6599,10373,143161200,2,626,1,1,1
6600,10373,143162300,2,1173,1,1,1
6601,10373,143162400,2,1173,1,1,1
6602,10373,143162200,2,1173,1,1,1
6603,10374,143151240,2,3754,1,1,1
6604,10374,143151340,2,3754,1,1,1
6605,10374,143151140,2,3754,1,1,1
6606,10374,143152140,2,1564,1,1,1
6607,10374,143152340,2,1564,1,1,1
6608,10374,143152240,2,1564,1,1,1
6609,10374,143153340,2,3128,1,1,1
6610,10374,143153140,2,3128,1,1,1
6611,10374,143153240,2,3128,1,1,1
6612,10374,143154240,2,2346,1,1,1
6613,10374,143154140,2,2346,1,1,1
6614,10374,143154340,2,2346,1,1,1
6615,10374,143155340,2,3128,1,1,1
6616,10374,143155240,2,3128,1,1,1
6617,10374,143155140,2,3128,1,1,1
6618,10374,143156340,2,3754,1,1,1
6619,10374,143156240,2,3754,1,1,1
6620,10374,143156140,2,3754,1,1,1
6621,10374,143157240,2,3128,1,1,1
6622,10374,143157140,2,3128,1,1,1
6623,10374,143157340,2,3128,1,1,1
6624,10374,143158240,2,2675,1,1,1
6625,10374,143158140,2,2675,1,1,1
6626,10374,143158340,2,2675,1,1,1
6627,10374,143159140,2,3128,1,1,1
6628,10374,143159240,2,3128,1,1,1
6629,10374,143159340,2,3128,1,1,1
6630,10374,143160340,2,3128,1,1,1
6631,10374,143160240,2,3128,1,1,1
6632,10374,143160140,2,3128,1,1,1
6633,10374,143161240,2,1251,1,1,1
6634,10374,143161340,2,1251,1,1,1
6635,10374,143161140,2,1251,1,1,1
6636,10374,143162340,2,2346,1,1,1
6637,10374,143162240,2,2346,1,1,1
6638,10374,143162140,2,2346,1,1,1
6639,10375,143151350,2,3754,1,1,1
6640,10375,143151150,2,3754,1,1,1
6641,10375,143151250,2,3754,1,1,1
6642,10375,143152150,2,1564,1,1,1
6643,10375,143152250,2,1564,1,1,1
6644,10375,143152350,2,1564,1,1,1
6645,10375,143153350,2,3128,1,1,1
6646,10375,143153150,2,3128,1,1,1
6647,10375,143153250,2,3128,1,1,1
6648,10375,143154250,2,2346,1,1,1
6649,10375,143154350,2,2346,1,1,1
6650,10375,143154150,2,2346,1,1,1
6651,10375,143155250,2,3128,1,1,1
6652,10375,143155150,2,3128,1,1,1
6653,10375,143155350,2,3128,1,1,1
6654,10375,143156350,2,3754,1,1,1
6655,10375,143156250,2,3754,1,1,1
6656,10375,143156150,2,3754,1,1,1
6657,10375,143157250,2,3128,1,1,1
6658,10375,143157150,2,3128,1,1,1
6659,10375,143157350,2,3128,1,1,1
6660,10375,143158150,2,2675,1,1,1
6661,10375,143158250,2,2675,1,1,1
6662,10375,143158350,2,2675,1,1,1
6663,10375,143159250,2,3128,1,1,1
6664,10375,143159350,2,3128,1,1,1
6665,10375,143159150,2,3128,1,1,1
6666,10375,143160350,2,3128,1,1,1
6667,10375,143160250,2,3128,1,1,1
6668,10375,143160150,2,3128,1,1,1
6669,10375,143161250,2,1251,1,1,1
6670,10375,143161350,2,1251,1,1,1
6671,10375,143161150,2,1251,1,1,1
6672,10375,143162350,2,2346,1,1,1
6673,10375,143162250,2,2346,1,1,1
6674,10375,143162150,2,2346,1,1,1
6675,10376,143151260,2,3754,1,1,1
6676,10376,143151360,2,3754,1,1,1
