id,kind,level,nextlevel,health,attack,defend,crit,toughness,hit,dodge,blood,process
1014,5,409,410,0,0,0,1196,0,0,0,0,2727
1015,5,410,411,0,0,0,1196,0,0,0,0,2736
1016,5,411,412,0,0,0,1196,0,0,0,0,2745
1017,5,412,413,0,0,0,1196,0,0,0,0,2754
1018,5,413,414,0,0,0,1196,0,0,0,0,2763
1019,5,414,415,0,0,0,1196,0,0,0,0,2772
1020,5,415,416,0,0,0,1196,0,0,0,0,2781
1021,5,416,417,0,0,0,1196,0,0,0,0,2790
1022,5,417,418,0,0,0,1196,0,0,0,0,2799
1023,5,418,419,0,0,0,1196,0,0,0,0,2808
1024,5,419,420,0,0,0,1196,0,0,0,0,2817
1025,5,420,421,0,0,0,1196,0,0,0,0,2826
1026,5,421,422,0,0,0,1196,0,0,0,0,2835
1027,5,422,423,0,0,0,1196,0,0,0,0,2844
1028,5,423,424,0,0,0,1196,0,0,0,0,2853
1029,5,424,425,0,0,0,1196,0,0,0,0,2862
1030,5,425,426,0,0,0,1196,0,0,0,0,2871
1031,5,426,427,0,0,0,1196,0,0,0,0,2880
1032,5,427,428,0,0,0,1196,0,0,0,0,2889
1033,5,428,429,0,0,0,1196,0,0,0,0,2898
1034,5,429,430,0,0,0,1196,0,0,0,0,2907
1035,5,430,431,0,0,0,1196,0,0,0,0,2916
1036,5,431,432,0,0,0,1196,0,0,0,0,2925
1037,5,432,433,0,0,0,1196,0,0,0,0,2934
1038,5,433,434,0,0,0,1196,0,0,0,0,2943
1039,5,434,435,0,0,0,1196,0,0,0,0,2952
1040,5,435,436,0,0,0,1196,0,0,0,0,2961
1041,5,436,437,0,0,0,1196,0,0,0,0,2970
1042,5,437,438,0,0,0,1196,0,0,0,0,2979
1043,5,438,439,0,0,0,1196,0,0,0,0,2988
1044,5,439,440,0,0,0,1196,0,0,0,0,2997
1045,5,440,441,0,0,0,1196,0,0,0,0,3006
1046,5,441,442,0,0,0,1196,0,0,0,0,3015
1047,5,442,443,0,0,0,1196,0,0,0,0,3024
1048,5,443,444,0,0,0,1196,0,0,0,0,3033
1049,5,444,445,0,0,0,1196,0,0,0,0,3042
1050,5,445,446,0,0,0,1196,0,0,0,0,3051
1051,5,446,447,0,0,0,1196,0,0,0,0,3060
1052,5,447,448,0,0,0,1196,0,0,0,0,3069
1053,5,448,449,0,0,0,1196,0,0,0,0,3078
1054,5,449,450,0,0,0,1196,0,0,0,0,3087
1055,5,450,451,0,0,0,1196,0,0,0,0,3096
1056,5,451,452,0,0,0,1196,0,0,0,0,3105
1057,5,452,453,0,0,0,1196,0,0,0,0,3114
1058,5,453,454,0,0,0,1196,0,0,0,0,3123
1059,5,454,455,0,0,0,1196,0,0,0,0,3132
1060,5,455,456,0,0,0,1196,0,0,0,0,3141
1061,5,456,457,0,0,0,1196,0,0,0,0,3150
1062,5,457,458,0,0,0,1196,0,0,0,0,3159
1063,5,458,459,0,0,0,1196,0,0,0,0,3168
1064,5,459,460,0,0,0,1196,0,0,0,0,3177
1065,5,460,461,0,0,0,1196,0,0,0,0,3186
1066,5,461,462,0,0,0,1196,0,0,0,0,3195
1067,5,462,463,0,0,0,1196,0,0,0,0,3204
1068,5,463,464,0,0,0,1196,0,0,0,0,3213
1069,5,464,465,0,0,0,1196,0,0,0,0,3222
1070,5,465,466,0,0,0,1196,0,0,0,0,3231
1071,5,466,467,0,0,0,1196,0,0,0,0,3240
1072,5,467,468,0,0,0,1196,0,0,0,0,3249
1073,5,468,469,0,0,0,1196,0,0,0,0,3258
1074,5,469,470,0,0,0,1196,0,0,0,0,3267
1075,5,470,471,0,0,0,1196,0,0,0,0,3276
1076,5,471,472,0,0,0,1196,0,0,0,0,3285
1077,5,472,473,0,0,0,1196,0,0,0,0,3294
1078,5,473,474,0,0,0,1196,0,0,0,0,3303
1079,5,474,475,0,0,0,1196,0,0,0,0,3312
1080,5,475,476,0,0,0,1196,0,0,0,0,3321
1081,5,476,477,0,0,0,1196,0,0,0,0,3330
1082,5,477,478,0,0,0,1196,0,0,0,0,3339
1083,5,478,479,0,0,0,1196,0,0,0,0,3348
1084,5,479,480,0,0,0,1196,0,0,0,0,3357
1085,5,480,481,0,0,0,1196,0,0,0,0,3366
1086,5,481,482,0,0,0,1196,0,0,0,0,3375
1087,5,482,483,0,0,0,1196,0,0,0,0,3384
1088,5,483,484,0,0,0,1196,0,0,0,0,3393
1089,5,484,485,0,0,0,1196,0,0,0,0,3402
1090,5,485,486,0,0,0,1196,0,0,0,0,3411
1091,5,486,487,0,0,0,1196,0,0,0,0,3420
1092,5,487,488,0,0,0,1196,0,0,0,0,3429
1093,5,488,489,0,0,0,1196,0,0,0,0,3438
1094,5,489,490,0,0,0,1196,0,0,0,0,3447
1095,5,490,491,0,0,0,1196,0,0,0,0,3456
1096,5,491,492,0,0,0,1196,0,0,0,0,3465
1097,5,492,493,0,0,0,1196,0,0,0,0,3474
1098,5,493,494,0,0,0,1196,0,0,0,0,3483
1099,5,494,495,0,0,0,1196,0,0,0,0,3492
1100,5,495,496,0,0,0,1196,0,0,0,0,3501
1101,5,496,497,0,0,0,1196,0,0,0,0,3510
1102,5,497,498,0,0,0,1196,0,0,0,0,3519
1103,5,498,499,0,0,0,1196,0,0,0,0,3528
1104,5,499,500,0,0,0,1196,0,0,0,0,3537
1105,5,500,-1,0,0,0,1196,0,0,0,0,3546
