id,kind,classify,typeid,name_3,name_2,name,limit_1,limit_2,health,describe,titleid,achievement,rank
451,5,30,30011,社交关系,仙盟争霸,仙盟霸主(11),200000,-1,0,仙盟争霸累计获得{0}/{1}积分,-1,50,11
452,5,30,30012,社交关系,仙盟争霸,仙盟霸主(12),250000,-1,0,仙盟争霸累计获得{0}/{1}积分,-1,50,12
453,5,30,30013,社交关系,仙盟争霸,仙盟霸主(13),350000,-1,0,仙盟争霸累计获得{0}/{1}积分,-1,50,13
454,5,30,30014,社交关系,仙盟争霸,仙盟霸主(14),450000,-1,0,仙盟争霸累计获得{0}/{1}积分,-1,50,14
455,5,30,30015,社交关系,仙盟争霸,仙盟霸主(15),550000,-1,0,仙盟争霸累计获得{0}/{1}积分,-1,50,15
456,5,30,30016,社交关系,仙盟争霸,仙盟霸主(16),650000,-1,0,仙盟争霸累计获得{0}/{1}积分,-1,50,16
457,5,30,30017,社交关系,仙盟争霸,仙盟霸主(17),750000,-1,0,仙盟争霸累计获得{0}/{1}积分,-1,50,17
458,5,30,30018,社交关系,仙盟争霸,仙盟霸主(18),850000,-1,0,仙盟争霸累计获得{0}/{1}积分,-1,50,18
459,5,30,30019,社交关系,仙盟争霸,仙盟霸主(19),1000000,-1,0,仙盟争霸累计获得{0}/{1}积分,-1,50,19
460,5,30,30020,社交关系,仙盟争霸,仙盟霸主(20),1500000,-1,0,仙盟争霸累计获得{0}/{1}积分,-1,50,20
461,5,30,30021,社交关系,仙盟争霸,仙盟霸主(21),2000000,-1,0,仙盟争霸累计获得{0}/{1}积分,-1,50,21
462,5,31,31001,社交关系,仙盟运镖,仙盟镖师(1),1500,-1,0,仙盟运镖累计获得{0}/{1}积分,-1,10,1
463,5,31,31002,社交关系,仙盟运镖,仙盟镖师(2),3000,-1,0,仙盟运镖累计获得{0}/{1}积分,-1,40,2
464,5,31,31003,社交关系,仙盟运镖,仙盟镖师(3),10000,-1,0,仙盟运镖累计获得{0}/{1}积分,-1,50,3
465,5,31,31004,社交关系,仙盟运镖,仙盟镖师(4),20000,-1,0,仙盟运镖累计获得{0}/{1}积分,-1,50,4
466,5,31,31005,社交关系,仙盟运镖,仙盟镖师(5),30000,-1,0,仙盟运镖累计获得{0}/{1}积分,-1,50,5
467,5,31,31006,社交关系,仙盟运镖,仙盟镖师(6),40000,-1,0,仙盟运镖累计获得{0}/{1}积分,-1,50,6
468,5,31,31007,社交关系,仙盟运镖,仙盟镖师(7),50000,-1,0,仙盟运镖累计获得{0}/{1}积分,-1,50,7
469,5,31,31008,社交关系,仙盟运镖,仙盟镖师(8),70000,-1,0,仙盟运镖累计获得{0}/{1}积分,-1,50,8
470,5,31,31009,社交关系,仙盟运镖,仙盟镖师(9),90000,-1,0,仙盟运镖累计获得{0}/{1}积分,-1,50,9
471,5,31,31010,社交关系,仙盟运镖,仙盟镖师(10),110000,-1,0,仙盟运镖累计获得{0}/{1}积分,-1,50,10
472,5,31,31011,社交关系,仙盟运镖,仙盟镖师(11),130000,-1,0,仙盟运镖累计获得{0}/{1}积分,-1,50,11
473,5,31,31012,社交关系,仙盟运镖,仙盟镖师(12),150000,-1,0,仙盟运镖累计获得{0}/{1}积分,-1,50,12
474,5,31,31013,社交关系,仙盟运镖,仙盟镖师(13),200000,-1,0,仙盟运镖累计获得{0}/{1}积分,-1,50,13
475,5,31,31014,社交关系,仙盟运镖,仙盟镖师(14),250000,-1,0,仙盟运镖累计获得{0}/{1}积分,-1,50,14
476,5,31,31015,社交关系,仙盟运镖,仙盟镖师(15),300000,-1,0,仙盟运镖累计获得{0}/{1}积分,-1,50,15
477,5,31,31016,社交关系,仙盟运镖,仙盟镖师(16),350000,-1,0,仙盟运镖累计获得{0}/{1}积分,-1,50,16
478,5,31,31017,社交关系,仙盟运镖,仙盟镖师(17),400000,-1,0,仙盟运镖累计获得{0}/{1}积分,-1,50,17
479,5,31,31018,社交关系,仙盟运镖,仙盟镖师(18),450000,-1,0,仙盟运镖累计获得{0}/{1}积分,-1,50,18
480,5,31,31019,社交关系,仙盟运镖,仙盟镖师(19),500000,-1,0,仙盟运镖累计获得{0}/{1}积分,-1,50,19
481,5,31,31020,社交关系,仙盟运镖,仙盟镖师(20),1000000,-1,0,仙盟运镖累计获得{0}/{1}积分,-1,50,20
482,5,33,33001,社交关系,结义,结伴同游(1),1,-1,0,累计完成{0}/{1}次结义任务,-1,20,1
483,5,33,33002,社交关系,结义,结伴同游(2),5,-1,0,累计完成{0}/{1}次结义任务,-1,40,2
484,5,33,33003,社交关系,结义,结伴同游(3),10,-1,0,累计完成{0}/{1}次结义任务,-1,50,3
485,5,33,33004,社交关系,结义,结伴同游(4),30,-1,0,累计完成{0}/{1}次结义任务,-1,50,4
486,5,33,33005,社交关系,结义,结伴同游(5),50,-1,0,累计完成{0}/{1}次结义任务,-1,50,5
487,5,33,33006,社交关系,结义,结伴同游(6),70,-1,0,累计完成{0}/{1}次结义任务,-1,50,6
488,5,33,33007,社交关系,结义,结伴同游(7),90,-1,0,累计完成{0}/{1}次结义任务,-1,50,7
489,5,33,33008,社交关系,结义,结伴同游(8),110,-1,0,累计完成{0}/{1}次结义任务,-1,50,8
490,5,33,33009,社交关系,结义,结伴同游(9),130,-1,0,累计完成{0}/{1}次结义任务,-1,50,9
491,5,33,33010,社交关系,结义,结伴同游(10),150,-1,0,累计完成{0}/{1}次结义任务,-1,50,10
492,5,33,33011,社交关系,结义,结伴同游(11),200,-1,0,累计完成{0}/{1}次结义任务,-1,50,11
493,5,33,33012,社交关系,结义,结伴同游(12),250,-1,0,累计完成{0}/{1}次结义任务,-1,50,12
494,5,33,33013,社交关系,结义,结伴同游(13),300,-1,0,累计完成{0}/{1}次结义任务,-1,50,13
495,5,33,33014,社交关系,结义,结伴同游(14),400,-1,0,累计完成{0}/{1}次结义任务,-1,50,14
496,5,33,33015,社交关系,结义,结伴同游(15),500,-1,0,累计完成{0}/{1}次结义任务,-1,50,15
497,5,33,33016,社交关系,结义,结伴同游(16),600,-1,0,累计完成{0}/{1}次结义任务,-1,50,16
498,5,33,33017,社交关系,结义,结伴同游(17),700,-1,0,累计完成{0}/{1}次结义任务,-1,50,17
499,5,33,33018,社交关系,结义,结伴同游(18),800,-1,0,累计完成{0}/{1}次结义任务,-1,50,18
500,5,33,33019,社交关系,结义,结伴同游(19),900,-1,0,累计完成{0}/{1}次结义任务,-1,50,19
501,5,33,33020,社交关系,结义,结伴同游(20),1000,-1,0,累计完成{0}/{1}次结义任务,-1,50,20
502,5,34,34001,社交关系,情侣副本,道侣携手(1),1,-1,0,累计完成{0}/{1}次情侣副本,-1,20,1
503,5,34,34002,社交关系,情侣副本,道侣携手(2),5,-1,0,累计完成{0}/{1}次情侣副本,-1,40,2
504,5,34,34003,社交关系,情侣副本,道侣携手(3),10,-1,0,累计完成{0}/{1}次情侣副本,-1,50,3
505,5,34,34004,社交关系,情侣副本,道侣携手(4),30,-1,0,累计完成{0}/{1}次情侣副本,-1,50,4
506,5,34,34005,社交关系,情侣副本,道侣携手(5),50,-1,0,累计完成{0}/{1}次情侣副本,-1,50,5
507,5,34,34006,社交关系,情侣副本,道侣携手(6),70,-1,0,累计完成{0}/{1}次情侣副本,-1,50,6
508,5,34,34007,社交关系,情侣副本,道侣携手(7),90,-1,0,累计完成{0}/{1}次情侣副本,-1,50,7
509,5,34,34008,社交关系,情侣副本,道侣携手(8),110,-1,0,累计完成{0}/{1}次情侣副本,-1,50,8
510,5,34,34009,社交关系,情侣副本,道侣携手(9),130,-1,0,累计完成{0}/{1}次情侣副本,-1,50,9
511,5,34,34010,社交关系,情侣副本,道侣携手(10),150,-1,0,累计完成{0}/{1}次情侣副本,-1,50,10
512,5,34,34011,社交关系,情侣副本,道侣携手(11),200,-1,0,累计完成{0}/{1}次情侣副本,-1,50,11
513,5,34,34012,社交关系,情侣副本,道侣携手(12),250,-1,0,累计完成{0}/{1}次情侣副本,-1,50,12
514,5,34,34013,社交关系,情侣副本,道侣携手(13),300,-1,0,累计完成{0}/{1}次情侣副本,-1,50,13
515,5,34,34014,社交关系,情侣副本,道侣携手(14),400,-1,0,累计完成{0}/{1}次情侣副本,-1,50,14
516,5,34,34015,社交关系,情侣副本,道侣携手(15),500,-1,0,累计完成{0}/{1}次情侣副本,-1,50,15
517,5,34,34016,社交关系,情侣副本,道侣携手(16),600,-1,0,累计完成{0}/{1}次情侣副本,-1,50,16
518,5,34,34017,社交关系,情侣副本,道侣携手(17),700,-1,0,累计完成{0}/{1}次情侣副本,-1,50,17
519,5,34,34018,社交关系,情侣副本,道侣携手(18),800,-1,0,累计完成{0}/{1}次情侣副本,-1,50,18
520,5,34,34019,社交关系,情侣副本,道侣携手(19),900,-1,0,累计完成{0}/{1}次情侣副本,-1,50,19
521,5,34,34020,社交关系,情侣副本,道侣携手(20),1000,-1,0,累计完成{0}/{1}次情侣副本,-1,50,20
522,6,35,151,精彩历程,永久时装,时尚达人(1),1,-1,1000,拥有{0}/{1}件任意部位的永久时装,-1,10,1
523,6,35,35002,精彩历程,永久时装,时尚达人(2),2,-1,0,拥有{0}/{1}件任意部位的永久时装,-1,30,2
524,6,35,152,精彩历程,永久时装,时尚达人(3),3,-1,1000,拥有{0}/{1}件任意部位的永久时装,-1,40,3
525,6,35,153,精彩历程,永久时装,时尚达人(4),5,-1,1000,拥有{0}/{1}件任意部位的永久时装,221552014,50,4
526,6,35,154,精彩历程,永久时装,时尚达人(5),8,-1,1000,拥有{0}/{1}件任意部位的永久时装,-1,50,5
527,6,35,35006,精彩历程,永久时装,时尚达人(6),9,-1,0,拥有{0}/{1}件任意部位的永久时装,-1,50,6
528,6,35,35007,精彩历程,永久时装,时尚达人(7),11,-1,0,拥有{0}/{1}件任意部位的永久时装,-1,50,7
529,6,35,35008,精彩历程,永久时装,时尚达人(8),13,-1,0,拥有{0}/{1}件任意部位的永久时装,-1,50,8
530,6,35,155,精彩历程,永久时装,时尚达人(9),15,-1,1000,拥有{0}/{1}件任意部位的永久时装,-1,50,9
531,6,36,36001,精彩历程,击杀小怪,平定狱山(1),100,-1,0,累计击杀{0}/{1}只狱山荒泽的小怪,-1,30,1
532,6,36,36002,精彩历程,击杀小怪,平定狱山(2),500,-1,0,累计击杀{0}/{1}只狱山荒泽的小怪,-1,40,2
533,6,36,36003,精彩历程,击杀小怪,平定狱山(3),1000,-1,0,累计击杀{0}/{1}只狱山荒泽的小怪,-1,40,3
534,6,36,36004,精彩历程,击杀小怪,平定狱山(4),2000,-1,0,累计击杀{0}/{1}只狱山荒泽的小怪,-1,50,4
535,6,36,36005,精彩历程,击杀小怪,平定狱山(5),5000,-1,0,累计击杀{0}/{1}只狱山荒泽的小怪,-1,50,5
536,6,36,36006,精彩历程,击杀小怪,平定狱山(6),8000,-1,0,累计击杀{0}/{1}只狱山荒泽的小怪,-1,50,6
537,6,36,36007,精彩历程,击杀小怪,平定狱山(7),10000,-1,0,累计击杀{0}/{1}只狱山荒泽的小怪,-1,50,7
538,6,36,36008,精彩历程,击杀小怪,平定狱山(8),20000,-1,0,累计击杀{0}/{1}只狱山荒泽的小怪,-1,50,8
539,6,36,36009,精彩历程,击杀小怪,平定狱山(9),50000,-1,0,累计击杀{0}/{1}只狱山荒泽的小怪,-1,50,9
540,6,36,36010,精彩历程,击杀小怪,平定狱山(10),80000,-1,0,累计击杀{0}/{1}只狱山荒泽的小怪,-1,50,10
541,6,36,36011,精彩历程,击杀小怪,平定狱山(11),100000,-1,0,累计击杀{0}/{1}只狱山荒泽的小怪,-1,50,11
542,6,36,36012,精彩历程,击杀小怪,平定狱山(12),150000,-1,0,累计击杀{0}/{1}只狱山荒泽的小怪,-1,50,12
543,6,36,36013,精彩历程,击杀小怪,平定狱山(13),200000,-1,0,累计击杀{0}/{1}只狱山荒泽的小怪,-1,50,13
544,6,36,36014,精彩历程,击杀小怪,平定狱山(14),250000,-1,0,累计击杀{0}/{1}只狱山荒泽的小怪,-1,50,14
545,6,36,36015,精彩历程,击杀小怪,平定狱山(15),300000,-1,0,累计击杀{0}/{1}只狱山荒泽的小怪,-1,50,15
546,6,36,36016,精彩历程,击杀小怪,平定狱山(16),350000,-1,0,累计击杀{0}/{1}只狱山荒泽的小怪,-1,50,16
547,6,36,36017,精彩历程,击杀小怪,平定狱山(17),400000,-1,0,累计击杀{0}/{1}只狱山荒泽的小怪,-1,50,17
548,6,36,36018,精彩历程,击杀小怪,平定狱山(18),450000,-1,0,累计击杀{0}/{1}只狱山荒泽的小怪,-1,50,18
549,6,36,36019,精彩历程,击杀小怪,平定狱山(19),500000,-1,0,累计击杀{0}/{1}只狱山荒泽的小怪,-1,50,19
550,6,36,36020,精彩历程,击杀小怪,平定狱山(20),750000,-1,0,累计击杀{0}/{1}只狱山荒泽的小怪,-1,50,20
551,6,36,36021,精彩历程,击杀小怪,平定狱山(21),1000000,-1,0,累计击杀{0}/{1}只狱山荒泽的小怪,-1,50,21
552,6,52,52001,精彩历程,击杀精英怪,妖邪克星(1),1,-1,0,击杀{0}/{1}只狱山荒泽的精英怪,-1,10,1
553,6,52,52002,精彩历程,击杀精英怪,妖邪克星(2),5,-1,0,击杀{0}/{1}只狱山荒泽的精英怪,-1,20,2
554,6,52,52003,精彩历程,击杀精英怪,妖邪克星(3),10,-1,0,击杀{0}/{1}只狱山荒泽的精英怪,-1,40,3
555,6,52,52004,精彩历程,击杀精英怪,妖邪克星(4),50,-1,0,击杀{0}/{1}只狱山荒泽的精英怪,-1,40,4
556,6,52,52005,精彩历程,击杀精英怪,妖邪克星(5),100,-1,0,击杀{0}/{1}只狱山荒泽的精英怪,-1,50,5
557,6,52,52006,精彩历程,击杀精英怪,妖邪克星(6),500,-1,0,击杀{0}/{1}只狱山荒泽的精英怪,-1,50,6
558,6,52,52007,精彩历程,击杀精英怪,妖邪克星(7),1000,-1,0,击杀{0}/{1}只狱山荒泽的精英怪,-1,50,7
559,6,52,52008,精彩历程,击杀精英怪,妖邪克星(8),2000,-1,0,击杀{0}/{1}只狱山荒泽的精英怪,-1,50,8
560,6,52,52009,精彩历程,击杀精英怪,妖邪克星(9),3000,-1,0,击杀{0}/{1}只狱山荒泽的精英怪,-1,50,9
561,6,52,52010,精彩历程,击杀精英怪,妖邪克星(10),5000,-1,0,击杀{0}/{1}只狱山荒泽的精英怪,-1,50,10
562,6,52,52011,精彩历程,击杀精英怪,妖邪克星(11),7000,-1,0,击杀{0}/{1}只狱山荒泽的精英怪,-1,50,11
563,6,52,52012,精彩历程,击杀精英怪,妖邪克星(12),10000,-1,0,击杀{0}/{1}只狱山荒泽的精英怪,-1,50,12
564,6,52,52013,精彩历程,击杀精英怪,妖邪克星(13),15000,-1,0,击杀{0}/{1}只狱山荒泽的精英怪,-1,50,13
565,6,52,52014,精彩历程,击杀精英怪,妖邪克星(14),20000,-1,0,击杀{0}/{1}只狱山荒泽的精英怪,-1,50,14
566,6,52,52015,精彩历程,击杀精英怪,妖邪克星(15),30000,-1,0,击杀{0}/{1}只狱山荒泽的精英怪,-1,50,15
567,6,37,37001,精彩历程,击杀boss,妖魔猎手(1),1,-1,0,累计击杀{0}/{1}只狱山荒泽的BOSS,-1,10,1
568,6,37,37002,精彩历程,击杀boss,妖魔猎手(2),5,-1,0,累计击杀{0}/{1}只狱山荒泽的BOSS,-1,20,2
569,6,37,37003,精彩历程,击杀boss,妖魔猎手(3),10,-1,0,累计击杀{0}/{1}只狱山荒泽的BOSS,-1,40,3
570,6,37,37004,精彩历程,击杀boss,妖魔猎手(4),20,-1,0,累计击杀{0}/{1}只狱山荒泽的BOSS,-1,40,4
571,6,37,37005,精彩历程,击杀boss,妖魔猎手(5),50,-1,0,累计击杀{0}/{1}只狱山荒泽的BOSS,-1,40,5
572,6,37,37006,精彩历程,击杀boss,妖魔猎手(6),100,-1,0,累计击杀{0}/{1}只狱山荒泽的BOSS,-1,50,6
573,6,37,37007,精彩历程,击杀boss,妖魔猎手(7),200,-1,0,累计击杀{0}/{1}只狱山荒泽的BOSS,-1,50,7
574,6,37,37008,精彩历程,击杀boss,妖魔猎手(8),400,-1,0,累计击杀{0}/{1}只狱山荒泽的BOSS,-1,50,8
575,6,37,37009,精彩历程,击杀boss,妖魔猎手(9),600,-1,0,累计击杀{0}/{1}只狱山荒泽的BOSS,-1,50,9
576,6,37,37010,精彩历程,击杀boss,妖魔猎手(10),1000,-1,0,累计击杀{0}/{1}只狱山荒泽的BOSS,-1,50,10
577,6,37,37011,精彩历程,击杀boss,妖魔猎手(11),1500,-1,0,累计击杀{0}/{1}只狱山荒泽的BOSS,-1,50,11
578,6,37,37012,精彩历程,击杀boss,妖魔猎手(12),2000,-1,0,累计击杀{0}/{1}只狱山荒泽的BOSS,-1,50,12
579,6,37,37013,精彩历程,击杀boss,妖魔猎手(13),2500,-1,0,累计击杀{0}/{1}只狱山荒泽的BOSS,-1,50,13
580,6,37,37014,精彩历程,击杀boss,妖魔猎手(14),3000,-1,0,累计击杀{0}/{1}只狱山荒泽的BOSS,-1,50,14
581,6,37,37015,精彩历程,击杀boss,妖魔猎手(15),4000,-1,0,累计击杀{0}/{1}只狱山荒泽的BOSS,-1,50,15
582,6,37,37016,精彩历程,击杀boss,妖魔猎手(16),5000,-1,0,累计击杀{0}/{1}只狱山荒泽的BOSS,-1,50,16
583,6,37,37017,精彩历程,击杀boss,妖魔猎手(17),10000,-1,0,累计击杀{0}/{1}只狱山荒泽的BOSS,-1,50,17
584,6,38,38001,精彩历程,通关,踏破三界(1),1,-1,0,累计通关任意副本{0}/{1}次,-1,10,1
585,6,38,38002,精彩历程,通关,踏破三界(2),5,-1,0,累计通关任意副本{0}/{1}次,-1,40,2
586,6,38,131,精彩历程,通关,踏破三界(3),10,-1,1000,累计通关任意副本{0}/{1}次,-1,40,3
587,6,38,38004,精彩历程,通关,踏破三界(4),50,-1,0,累计通关任意副本{0}/{1}次,-1,50,4
588,6,38,132,精彩历程,通关,踏破三界(5),100,-1,1000,累计通关任意副本{0}/{1}次,-1,50,5
589,6,38,38006,精彩历程,通关,踏破三界(6),150,-1,0,累计通关任意副本{0}/{1}次,-1,50,6
590,6,38,38007,精彩历程,通关,踏破三界(7),200,-1,0,累计通关任意副本{0}/{1}次,-1,50,7
591,6,38,38008,精彩历程,通关,踏破三界(8),250,-1,0,累计通关任意副本{0}/{1}次,-1,50,8
592,6,38,38009,精彩历程,通关,踏破三界(9),300,-1,0,累计通关任意副本{0}/{1}次,-1,50,9
593,6,38,38010,精彩历程,通关,踏破三界(10),350,-1,0,累计通关任意副本{0}/{1}次,-1,50,10
594,6,38,38011,精彩历程,通关,踏破三界(11),400,-1,0,累计通关任意副本{0}/{1}次,-1,50,11
595,6,38,38012,精彩历程,通关,踏破三界(12),450,-1,0,累计通关任意副本{0}/{1}次,-1,50,12
596,6,38,133,精彩历程,通关,踏破三界(13),500,-1,1000,累计通关任意副本{0}/{1}次,221552012,50,13
597,6,38,38014,精彩历程,通关,踏破三界(14),600,-1,0,累计通关任意副本{0}/{1}次,-1,50,14
598,6,38,38015,精彩历程,通关,踏破三界(15),700,-1,0,累计通关任意副本{0}/{1}次,-1,50,15
599,6,38,38016,精彩历程,通关,踏破三界(16),800,-1,0,累计通关任意副本{0}/{1}次,-1,50,16
600,6,38,38017,精彩历程,通关,踏破三界(17),900,-1,0,累计通关任意副本{0}/{1}次,-1,50,17
601,6,38,38018,精彩历程,通关,踏破三界(18),1000,-1,0,累计通关任意副本{0}/{1}次,-1,50,18
602,6,38,38019,精彩历程,通关,踏破三界(19),1500,-1,0,累计通关任意副本{0}/{1}次,-1,50,19
603,6,38,134,精彩历程,通关,踏破三界(20),2000,-1,1000,累计通关任意副本{0}/{1}次,-1,50,20
604,6,38,38021,精彩历程,通关,踏破三界(21),3000,-1,0,累计通关任意副本{0}/{1}次,-1,50,21
605,6,38,38022,精彩历程,通关,踏破三界(22),5000,-1,0,累计通关任意副本{0}/{1}次,-1,50,22
606,6,38,135,精彩历程,通关,踏破三界(23),10000,-1,1000,累计通关任意副本{0}/{1}次,-1,50,23
607,6,51,51001,精彩历程,三星通关,三星战神(1),1,-1,0,三星通关{0}/{1}个副本,-1,10,1
608,6,51,51002,精彩历程,三星通关,三星战神(2),2,-1,0,三星通关{0}/{1}个副本,-1,20,2
609,6,51,51003,精彩历程,三星通关,三星战神(3),3,-1,0,三星通关{0}/{1}个副本,-1,40,3
610,6,51,51004,精彩历程,三星通关,三星战神(4),4,-1,0,三星通关{0}/{1}个副本,221552054,40,4
611,6,51,51005,精彩历程,三星通关,三星战神(5),5,-1,0,三星通关{0}/{1}个副本,-1,40,5
612,6,51,51006,精彩历程,三星通关,三星战神(6),8,-1,0,三星通关{0}/{1}个副本,-1,50,6
613,6,51,51007,精彩历程,三星通关,三星战神(7),11,-1,0,三星通关{0}/{1}个副本,-1,50,7
614,6,51,51008,精彩历程,三星通关,三星战神(8),14,-1,0,三星通关{0}/{1}个副本,-1,50,8
615,6,51,51009,精彩历程,三星通关,三星战神(9),17,-1,0,三星通关{0}/{1}个副本,-1,50,9
616,6,51,51010,精彩历程,三星通关,三星战神(10),20,-1,0,三星通关{0}/{1}个副本,-1,50,10
617,6,51,51011,精彩历程,三星通关,三星战神(11),23,-1,0,三星通关{0}/{1}个副本,-1,50,11
618,6,51,51012,精彩历程,三星通关,三星战神(12),26,-1,0,三星通关{0}/{1}个副本,-1,50,12
619,6,51,51013,精彩历程,三星通关,三星战神(13),28,-1,0,三星通关{0}/{1}个副本,-1,50,13
620,6,39,39001,精彩历程,应龙试炼,应龙神卫(1),3,-1,0,应龙试炼星星数量{0}/{1},-1,10,1
621,6,39,39002,精彩历程,应龙试炼,应龙神卫(2),10,-1,0,应龙试炼星星数量{0}/{1},-1,10,2
622,6,39,39003,精彩历程,应龙试炼,应龙神卫(3),20,-1,0,应龙试炼星星数量{0}/{1},-1,40,3
623,6,39,39004,精彩历程,应龙试炼,应龙神卫(4),40,-1,0,应龙试炼星星数量{0}/{1},-1,40,4
624,6,39,39005,精彩历程,应龙试炼,应龙神卫(5),60,-1,0,应龙试炼星星数量{0}/{1},-1,50,5
625,6,39,39006,精彩历程,应龙试炼,应龙神卫(6),80,-1,0,应龙试炼星星数量{0}/{1},-1,50,6
626,6,39,39007,精彩历程,应龙试炼,应龙神卫(7),100,-1,0,应龙试炼星星数量{0}/{1},-1,50,7
627,6,39,39008,精彩历程,应龙试炼,应龙神卫(8),120,-1,0,应龙试炼星星数量{0}/{1},-1,50,8
628,6,39,39009,精彩历程,应龙试炼,应龙神卫(9),140,-1,0,应龙试炼星星数量{0}/{1},-1,50,9
629,6,39,39010,精彩历程,应龙试炼,应龙神卫(10),160,-1,0,应龙试炼星星数量{0}/{1},-1,50,10
630,6,39,39011,精彩历程,应龙试炼,应龙神卫(11),168,-1,0,应龙试炼星星数量{0}/{1},-1,50,11
631,6,40,40001,精彩历程,战神殿,水府战神(1),3000,-1,0,累计获得{0}/{1}积分,-1,10,1
632,6,40,40002,精彩历程,战神殿,水府战神(2),5000,-1,0,累计获得{0}/{1}积分,-1,20,2
633,6,40,40003,精彩历程,战神殿,水府战神(3),10000,-1,0,累计获得{0}/{1}积分,-1,40,3
634,6,40,40004,精彩历程,战神殿,水府战神(4),20000,-1,0,累计获得{0}/{1}积分,-1,40,4
635,6,40,40005,精彩历程,战神殿,水府战神(5),30000,-1,0,累计获得{0}/{1}积分,-1,50,5
636,6,40,40006,精彩历程,战神殿,水府战神(6),50000,-1,0,累计获得{0}/{1}积分,-1,50,6
637,6,40,40007,精彩历程,战神殿,水府战神(7),70000,-1,0,累计获得{0}/{1}积分,-1,50,7
638,6,40,40008,精彩历程,战神殿,水府战神(8),100000,-1,0,累计获得{0}/{1}积分,-1,50,8
639,6,40,40009,精彩历程,战神殿,水府战神(9),150000,-1,0,累计获得{0}/{1}积分,-1,50,9
640,6,40,40010,精彩历程,战神殿,水府战神(10),200000,-1,0,累计获得{0}/{1}积分,-1,50,10
641,6,40,40011,精彩历程,战神殿,水府战神(11),300000,-1,0,累计获得{0}/{1}积分,-1,50,11
642,6,40,40012,精彩历程,战神殿,水府战神(12),400000,-1,0,累计获得{0}/{1}积分,-1,50,12
643,6,40,40013,精彩历程,战神殿,水府战神(13),500000,-1,0,累计获得{0}/{1}积分,-1,50,13
644,6,40,40014,精彩历程,战神殿,水府战神(14),1000000,-1,0,累计获得{0}/{1}积分,-1,50,14
645,6,40,40015,精彩历程,战神殿,水府战神(15),1500000,-1,0,累计获得{0}/{1}积分,-1,50,15
646,6,40,40016,精彩历程,战神殿,水府战神(16),2000000,-1,0,累计获得{0}/{1}积分,-1,50,16
647,6,40,40017,精彩历程,战神殿,水府战神(17),3000000,-1,0,累计获得{0}/{1}积分,-1,50,17
648,6,40,40018,精彩历程,战神殿,水府战神(18),4000000,-1,0,累计获得{0}/{1}积分,-1,50,18
649,6,40,40019,精彩历程,战神殿,水府战神(19),5000000,-1,0,累计获得{0}/{1}积分,-1,50,19
650,6,40,40020,精彩历程,战神殿,水府战神(20),7500000,-1,0,累计获得{0}/{1}积分,-1,50,20
651,6,40,40021,精彩历程,战神殿,水府战神(21),10000000,-1,0,累计获得{0}/{1}积分,-1,50,21
652,6,43,43001,精彩历程,丹药,妙宝灵丹(1),5,-1,0,累计使用{0}/{1}个丹药,-1,50,1
653,6,43,43002,精彩历程,丹药,妙宝灵丹(2),10,-1,0,累计使用{0}/{1}个丹药,-1,50,2
654,6,43,43003,精彩历程,丹药,妙宝灵丹(3),15,-1,0,累计使用{0}/{1}个丹药,-1,50,3
655,6,43,43004,精彩历程,丹药,妙宝灵丹(4),20,-1,0,累计使用{0}/{1}个丹药,-1,50,4
656,6,43,43005,精彩历程,丹药,妙宝灵丹(5),30,-1,0,累计使用{0}/{1}个丹药,-1,50,5
657,6,43,43006,精彩历程,丹药,妙宝灵丹(6),40,-1,0,累计使用{0}/{1}个丹药,-1,50,6
658,6,43,43007,精彩历程,丹药,妙宝灵丹(7),50,-1,0,累计使用{0}/{1}个丹药,-1,50,7
659,6,43,43008,精彩历程,丹药,妙宝灵丹(8),100,-1,0,累计使用{0}/{1}个丹药,-1,50,8
660,6,43,43009,精彩历程,丹药,妙宝灵丹(9),150,-1,0,累计使用{0}/{1}个丹药,-1,50,9
661,6,43,43010,精彩历程,丹药,妙宝灵丹(10),200,-1,0,累计使用{0}/{1}个丹药,-1,50,10
662,6,43,43011,精彩历程,丹药,妙宝灵丹(11),300,-1,0,累计使用{0}/{1}个丹药,-1,50,11
663,6,43,43012,精彩历程,丹药,妙宝灵丹(12),400,-1,0,累计使用{0}/{1}个丹药,-1,50,12
664,6,43,43013,精彩历程,丹药,妙宝灵丹(13),500,-1,0,累计使用{0}/{1}个丹药,-1,50,13
665,6,43,43014,精彩历程,丹药,妙宝灵丹(14),600,-1,0,累计使用{0}/{1}个丹药,-1,50,14
666,6,43,43015,精彩历程,丹药,妙宝灵丹(15),700,-1,0,累计使用{0}/{1}个丹药,-1,50,15
667,6,43,43016,精彩历程,丹药,妙宝灵丹(16),800,-1,0,累计使用{0}/{1}个丹药,-1,50,16
668,6,43,43017,精彩历程,丹药,妙宝灵丹(17),900,-1,0,累计使用{0}/{1}个丹药,-1,50,17
669,6,43,43018,精彩历程,丹药,妙宝灵丹(18),1000,-1,0,累计使用{0}/{1}个丹药,-1,50,18
670,6,43,43019,精彩历程,丹药,妙宝灵丹(19),1100,-1,0,累计使用{0}/{1}个丹药,-1,50,19
671,6,43,43020,精彩历程,丹药,妙宝灵丹(20),1200,-1,0,累计使用{0}/{1}个丹药,-1,50,20
672,6,43,43021,精彩历程,丹药,妙宝灵丹(21),1300,-1,0,累计使用{0}/{1}个丹药,-1,50,21
