id,bag_id,objectid,bind,percent,mix,max,step,profession
1982,10046,144160230,2,312.84217112,1,1,1,0
1983,10046,144161230,2,125.13686845,1,1,1,0
1984,10046,144161130,2,125.13686845,1,1,1,0
1985,10046,144161330,2,125.13686845,1,1,1,0
1986,10046,144162330,2,234.63162834,1,1,1,0
1987,10046,144162230,2,234.63162834,1,1,1,0
1988,10046,144162130,2,234.63162834,1,1,1,0
1989,10046,143151220,2,2627.8742374,1,1,1,0
199,10006,144157140,2,10,1,1,1,0
1990,10046,143151320,2,2627.8742374,1,1,1,0
1991,10046,143151120,2,2627.8742374,1,1,1,0
1992,10046,143152120,2,1094.9475989,1,1,1,0
1993,10046,143152220,2,1094.9475989,1,1,1,0
1994,10046,143152320,2,1094.9475989,1,1,1,0
1995,10046,143153320,2,2189.8951979,1,1,1,0
1996,10046,143153220,2,2189.8951979,1,1,1,0
1997,10046,143153120,2,2189.8951979,1,1,1,0
1998,10046,143154220,2,1642.4213984,1,1,1,0
1999,10046,143154120,2,1642.4213984,1,1,1,0
2,10001,144151120,2,37,1,1,1,0
20,10001,144157320,2,30,1,1,1,0
200,10006,144157340,2,10,1,1,1,0
2000,10046,143154320,2,1642.4213984,1,1,1,0
2001,10046,143155320,2,2189.8951979,1,1,1,0
2002,10046,143155220,2,2189.8951979,1,1,1,0
2003,10046,143155120,2,2189.8951979,1,1,1,0
2004,10046,143156320,2,2627.8742374,1,1,1,0
2005,10046,143156220,2,2627.8742374,1,1,1,0
2006,10046,143156120,2,2627.8742374,1,1,1,0
2007,10046,143157220,2,2189.8951979,1,1,1,0
2008,10046,143157320,2,2189.8951979,1,1,1,0
2009,10046,143157120,2,2189.8951979,1,1,1,0
201,10006,144157240,2,10,1,1,1,0
2010,10046,143158220,2,1872.3603942,1,1,1,0
2011,10046,143158120,2,1872.3603942,1,1,1,0
2012,10046,143158320,2,1872.3603942,1,1,1,0
2013,10046,143159220,2,2189.8951979,1,1,1,0
2014,10046,143159320,2,2189.8951979,1,1,1,0
2015,10046,143159120,2,2189.8951979,1,1,1,0
2016,10046,143160320,2,2189.8951979,1,1,1,0
2017,10046,143160220,2,2189.8951979,1,1,1,0
2018,10046,143160120,2,2189.8951979,1,1,1,0
2019,10046,143161220,2,875.95807915,1,1,1,0
202,10006,144158240,2,7,1,1,1,0
2020,10046,143161320,2,875.95807915,1,1,1,0
2021,10046,143161120,2,875.95807915,1,1,1,0
2022,10046,143162320,2,1642.4213984,1,1,1,0
2023,10046,143162220,2,1642.4213984,1,1,1,0
2024,10046,143162120,2,1642.4213984,1,1,1,0
2025,10046,143151330,2,750.8212107,1,1,1,0
2026,10046,143151230,2,750.8212107,1,1,1,0
2027,10046,143151130,2,750.8212107,1,1,1,0
2028,10046,143152130,2,312.84217112,1,1,1,0
2029,10046,143152230,2,312.84217112,1,1,1,0
203,10006,144158140,2,7,1,1,1,0
2030,10046,143152330,2,312.84217112,1,1,1,0
2031,10046,143153330,2,625.68434225,1,1,1,0
2032,10046,143153130,2,625.68434225,1,1,1,0
2033,10046,143153230,2,625.68434225,1,1,1,0
2034,10046,143154330,2,469.26325669,1,1,1,0
2035,10046,143154230,2,469.26325669,1,1,1,0
2036,10046,143154130,2,469.26325669,1,1,1,0
2037,10046,143155230,2,625.68434225,1,1,1,0
2038,10046,143155130,2,625.68434225,1,1,1,0
2039,10046,143155330,2,625.68434225,1,1,1,0
204,10006,144158340,2,7,1,1,1,0
2040,10046,143156230,2,750.8212107,1,1,1,0
2041,10046,143156330,2,750.8212107,1,1,1,0
2042,10046,143156130,2,750.8212107,1,1,1,0
2043,10046,143157230,2,625.68434225,1,1,1,0
2044,10046,143157130,2,625.68434225,1,1,1,0
2045,10046,143157330,2,625.68434225,1,1,1,0
2046,10046,143158230,2,534.96011262,1,1,1,0
2047,10046,143158130,2,534.96011262,1,1,1,0
2048,10046,143158330,2,534.96011262,1,1,1,0
2049,10046,143159130,2,625.68434225,1,1,1,0
205,10006,144159340,2,10,1,1,1,0
2050,10046,143159230,2,625.68434225,1,1,1,0
2051,10046,143159330,2,625.68434225,1,1,1,0
2052,10046,143160330,2,625.68434225,1,1,1,0
2053,10046,143160230,2,625.68434225,1,1,1,0
2054,10046,143160130,2,625.68434225,1,1,1,0
2055,10046,143161230,2,250.2737369,1,1,1,0
2056,10046,143161330,2,250.2737369,1,1,1,0
2057,10046,143161130,2,250.2737369,1,1,1,0
2058,10046,143162330,2,469.26325669,1,1,1,0
2059,10046,143162230,2,469.26325669,1,1,1,0
206,10006,144159240,2,10,1,1,1,0
2060,10046,143162130,2,469.26325669,1,1,1,0
2061,10047,143151220,2,2252.4636321,1,1,1,0
2062,10047,143151320,2,2252.4636321,1,1,1,0
2063,10047,143151120,2,2252.4636321,1,1,1,0
2064,10047,143152120,2,938.52651337,1,1,1,0
2065,10047,143152220,2,938.52651337,1,1,1,0
2066,10047,143152320,2,938.52651337,1,1,1,0
2067,10047,143153320,2,1877.0530267,1,1,1,0
2068,10047,143153220,2,1877.0530267,1,1,1,0
2069,10047,143153120,2,1877.0530267,1,1,1,0
207,10006,144159140,2,10,1,1,1,0
2070,10047,143154220,2,1407.7897701,1,1,1,0
2071,10047,143154120,2,1407.7897701,1,1,1,0
2072,10047,143154320,2,1407.7897701,1,1,1,0
2073,10047,143155320,2,1877.0530267,1,1,1,0
2074,10047,143155220,2,1877.0530267,1,1,1,0
2075,10047,143155120,2,1877.0530267,1,1,1,0
2076,10047,143156320,2,2252.4636321,1,1,1,0
2077,10047,143156220,2,2252.4636321,1,1,1,0
2078,10047,143156120,2,2252.4636321,1,1,1,0
2079,10047,143157220,2,1877.0530267,1,1,1,0
208,10006,144160140,2,10,1,1,1,0
2080,10047,143157320,2,1877.0530267,1,1,1,0
2081,10047,143157120,2,1877.0530267,1,1,1,0
2082,10047,143158220,2,1604.8803379,1,1,1,0
2083,10047,143158120,2,1604.8803379,1,1,1,0
2084,10047,143158320,2,1604.8803379,1,1,1,0
2085,10047,143159220,2,1877.0530267,1,1,1,0
2086,10047,143159320,2,1877.0530267,1,1,1,0
2087,10047,143159120,2,1877.0530267,1,1,1,0
2088,10047,143160320,2,1877.0530267,1,1,1,0
2089,10047,143160220,2,1877.0530267,1,1,1,0
209,10006,144160340,2,10,1,1,1,0
2090,10047,143160120,2,1877.0530267,1,1,1,0
2091,10047,143161220,2,750.8212107,1,1,1,0
2092,10047,143161320,2,750.8212107,1,1,1,0
2093,10047,143161120,2,750.8212107,1,1,1,0
2094,10047,143162320,2,1407.7897701,1,1,1,0
2095,10047,143162220,2,1407.7897701,1,1,1,0
2096,10047,143162120,2,1407.7897701,1,1,1,0
2097,10047,143151330,2,1501.6424214,1,1,1,0
2098,10047,143151230,2,1501.6424214,1,1,1,0
2099,10047,143151130,2,1501.6424214,1,1,1,0
21,10001,144157220,2,30,1,1,1,0
210,10006,144160240,2,10,1,1,1,0
2100,10047,143152130,2,625.68434225,1,1,1,0
2101,10047,143152230,2,625.68434225,1,1,1,0
2102,10047,143152330,2,625.68434225,1,1,1,0
2103,10047,143153330,2,1251.3686845,1,1,1,0
2104,10047,143153130,2,1251.3686845,1,1,1,0
2105,10047,143153230,2,1251.3686845,1,1,1,0
2106,10047,143154330,2,938.52651337,1,1,1,0
2107,10047,143154230,2,938.52651337,1,1,1,0
2108,10047,143154130,2,938.52651337,1,1,1,0
2109,10047,143155230,2,1251.3686845,1,1,1,0
211,10006,144161240,2,3,1,1,1,0
2110,10047,143155130,2,1251.3686845,1,1,1,0
2111,10047,143155330,2,1251.3686845,1,1,1,0
2112,10047,143156230,2,1501.6424214,1,1,1,0
2113,10047,143156330,2,1501.6424214,1,1,1,0
2114,10047,143156130,2,1501.6424214,1,1,1,0
2115,10047,143157230,2,1251.3686845,1,1,1,0
2116,10047,143157130,2,1251.3686845,1,1,1,0
2117,10047,143157330,2,1251.3686845,1,1,1,0
2118,10047,143158230,2,1069.9202252,1,1,1,0
2119,10047,143158130,2,1069.9202252,1,1,1,0
212,10006,144161140,2,3,1,1,1,0
2120,10047,143158330,2,1069.9202252,1,1,1,0
2121,10047,143159130,2,1251.3686845,1,1,1,0
2122,10047,143159230,2,1251.3686845,1,1,1,0
2123,10047,143159330,2,1251.3686845,1,1,1,0
2124,10047,143160330,2,1251.3686845,1,1,1,0
2125,10047,143160230,2,1251.3686845,1,1,1,0
2126,10047,143160130,2,1251.3686845,1,1,1,0
2127,10047,143161230,2,500.5474738,1,1,1,0
2128,10047,143161330,2,500.5474738,1,1,1,0
2129,10047,143161130,2,500.5474738,1,1,1,0
213,10006,144161340,2,3,1,1,1,0
2130,10047,143162330,2,938.52651337,1,1,1,0
2131,10047,143162230,2,938.52651337,1,1,1,0
2132,10047,143162130,2,938.52651337,1,1,1,0
2133,10048,143151220,2,375.41060535,1,1,1,0
2134,10048,143151320,2,375.41060535,1,1,1,0
2135,10048,143151120,2,375.41060535,1,1,1,0
2136,10048,143152120,2,156.42108556,1,1,1,0
2137,10048,143152220,2,156.42108556,1,1,1,0
2138,10048,143152320,2,156.42108556,1,1,1,0
2139,10048,143153320,2,312.84217112,1,1,1,0
214,10006,144162140,2,7,1,1,1,0
2140,10048,143153220,2,312.84217112,1,1,1,0
2141,10048,143153120,2,312.84217112,1,1,1,0
2142,10048,143154220,2,234.63162834,1,1,1,0
2143,10048,143154120,2,234.63162834,1,1,1,0
2144,10048,143154320,2,234.63162834,1,1,1,0
2145,10048,143155320,2,312.84217112,1,1,1,0
2146,10048,143155220,2,312.84217112,1,1,1,0
2147,10048,143155120,2,312.84217112,1,1,1,0
2148,10048,143156320,2,375.41060535,1,1,1,0
2149,10048,143156220,2,375.41060535,1,1,1,0
215,10006,144162340,2,7,1,1,1,0
2150,10048,143156120,2,375.41060535,1,1,1,0
2151,10048,143157220,2,312.84217112,1,1,1,0
2152,10048,143157320,2,312.84217112,1,1,1,0
2153,10048,143157120,2,312.84217112,1,1,1,0
2154,10048,143158220,2,267.48005631,1,1,1,0
2155,10048,143158120,2,267.48005631,1,1,1,0
2156,10048,143158320,2,267.48005631,1,1,1,0
2157,10048,143159220,2,312.84217112,1,1,1,0
2158,10048,143159320,2,312.84217112,1,1,1,0
2159,10048,143159120,2,312.84217112,1,1,1,0
216,10006,144162240,2,7,1,1,1,0
2160,10048,143160320,2,312.84217112,1,1,1,0
2161,10048,143160220,2,312.84217112,1,1,1,0
2162,10048,143160120,2,312.84217112,1,1,1,0
2163,10048,143161220,2,125.13686845,1,1,1,0
2164,10048,143161320,2,125.13686845,1,1,1,0
2165,10048,143161120,2,125.13686845,1,1,1,0
2166,10048,143162320,2,234.63162834,1,1,1,0
2167,10048,143162220,2,234.63162834,1,1,1,0
2168,10048,143162120,2,234.63162834,1,1,1,0
2169,10048,143151330,2,2252.4636321,1,1,1,0
217,10007,144151340,2,13,1,1,1,0
2170,10048,143151230,2,2252.4636321,1,1,1,0
2171,10048,143151130,2,2252.4636321,1,1,1,0
2172,10048,143152130,2,938.52651337,1,1,1,0
2173,10048,143152230,2,938.52651337,1,1,1,0
2174,10048,143152330,2,938.52651337,1,1,1,0
2175,10048,143153330,2,1877.0530267,1,1,1,0
2176,10048,143153130,2,1877.0530267,1,1,1,0
2177,10048,143153230,2,1877.0530267,1,1,1,0
2178,10048,143154330,2,1407.7897701,1,1,1,0
2179,10048,143154230,2,1407.7897701,1,1,1,0
218,10007,144151140,2,13,1,1,1,0
2180,10048,143154130,2,1407.7897701,1,1,1,0
2181,10048,143155230,2,1877.0530267,1,1,1,0
2182,10048,143155130,2,1877.0530267,1,1,1,0
2183,10048,143155330,2,1877.0530267,1,1,1,0
2184,10048,143156230,2,2252.4636321,1,1,1,0
2185,10048,143156330,2,2252.4636321,1,1,1,0
2186,10048,143156130,2,2252.4636321,1,1,1,0
2187,10048,143157230,2,1877.0530267,1,1,1,0
2188,10048,143157130,2,1877.0530267,1,1,1,0
2189,10048,143157330,2,1877.0530267,1,1,1,0
219,10007,144151240,2,13,1,1,1,0
2190,10048,143158230,2,1604.8803379,1,1,1,0
2191,10048,143158130,2,1604.8803379,1,1,1,0
2192,10048,143158330,2,1604.8803379,1,1,1,0
2193,10048,143159130,2,1877.0530267,1,1,1,0
2194,10048,143159230,2,1877.0530267,1,1,1,0
2195,10048,143159330,2,1877.0530267,1,1,1,0
2196,10048,143160330,2,1877.0530267,1,1,1,0
2197,10048,143160230,2,1877.0530267,1,1,1,0
2198,10048,143160130,2,1877.0530267,1,1,1,0
2199,10048,143161230,2,750.8212107,1,1,1,0
22,10001,144158320,2,27,1,1,1,0
220,10007,144152240,2,6,1,1,1,0
2200,10048,143161330,2,750.8212107,1,1,1,0
2201,10048,143161130,2,750.8212107,1,1,1,0
2202,10048,143162330,2,1407.7897701,1,1,1,0
2203,10048,143162230,2,1407.7897701,1,1,1,0
2204,10048,143162130,2,1407.7897701,1,1,1,0
2205,10048,143151240,2,1126.231816,1,1,1,0
2206,10048,143151340,2,1126.231816,1,1,1,0
2207,10048,143151140,2,1126.231816,1,1,1,0
2208,10048,143152140,2,469.26325669,1,1,1,0
2209,10048,143152340,2,469.26325669,1,1,1,0
221,10007,144152340,2,6,1,1,1,0
2210,10048,143152240,2,469.26325669,1,1,1,0
2211,10048,143153340,2,938.52651337,1,1,1,0
2212,10048,143153140,2,938.52651337,1,1,1,0
2213,10048,143153240,2,938.52651337,1,1,1,0
2214,10048,143154240,2,703.89488503,1,1,1,0
2215,10048,143154140,2,703.89488503,1,1,1,0
2216,10048,143154340,2,703.89488503,1,1,1,0
2217,10048,143155340,2,938.52651337,1,1,1,0
2218,10048,143155240,2,938.52651337,1,1,1,0
2219,10048,143155140,2,938.52651337,1,1,1,0
222,10007,144152140,2,6,1,1,1,0
2220,10048,143156340,2,1126.231816,1,1,1,0
2221,10048,143156240,2,1126.231816,1,1,1,0
2222,10048,143156140,2,1126.231816,1,1,1,0
2223,10048,143157240,2,938.52651337,1,1,1,0
2224,10048,143157140,2,938.52651337,1,1,1,0
2225,10048,143157340,2,938.52651337,1,1,1,0
2226,10048,143158240,2,802.44016893,1,1,1,0
2227,10048,143158140,2,802.44016893,1,1,1,0
2228,10048,143158340,2,802.44016893,1,1,1,0
2229,10048,143159140,2,938.52651337,1,1,1,0
223,10007,144153340,2,13,1,1,1,0
2230,10048,143159240,2,938.52651337,1,1,1,0
2231,10048,143159340,2,938.52651337,1,1,1,0
2232,10048,143160340,2,938.52651337,1,1,1,0
2233,10048,143160240,2,938.52651337,1,1,1,0
2234,10048,143160140,2,938.52651337,1,1,1,0
2235,10048,143161240,2,375.41060535,1,1,1,0
2236,10048,143161340,2,375.41060535,1,1,1,0
2237,10048,143161140,2,375.41060535,1,1,1,0
2238,10048,143162340,2,703.89488503,1,1,1,0
2239,10048,143162240,2,703.89488503,1,1,1,0
224,10007,144153240,2,13,1,1,1,0
2240,10048,143162140,2,703.89488503,1,1,1,0
2241,10049,143151330,2,1877.0530267,1,1,1,0
2242,10049,143151230,2,1877.0530267,1,1,1,0
2243,10049,143151130,2,1877.0530267,1,1,1,0
2244,10049,143152130,2,782.10542781,1,1,1,0
2245,10049,143152230,2,782.10542781,1,1,1,0
2246,10049,143152330,2,782.10542781,1,1,1,0
2247,10049,143153330,2,1564.2108556,1,1,1,0
2248,10049,143153130,2,1564.2108556,1,1,1,0
2249,10049,143153230,2,1564.2108556,1,1,1,0
225,10007,144153140,2,13,1,1,1,0
2250,10049,143154330,2,1173.1581417,1,1,1,0
2251,10049,143154230,2,1173.1581417,1,1,1,0
2252,10049,143154130,2,1173.1581417,1,1,1,0
2253,10049,143155230,2,1564.2108556,1,1,1,0
2254,10049,143155130,2,1564.2108556,1,1,1,0
2255,10049,143155330,2,1564.2108556,1,1,1,0
2256,10049,143156230,2,1877.0530267,1,1,1,0
2257,10049,143156330,2,1877.0530267,1,1,1,0
2258,10049,143156130,2,1877.0530267,1,1,1,0
2259,10049,143157230,2,1564.2108556,1,1,1,0
226,10007,144154240,2,10,1,1,1,0
2260,10049,143157130,2,1564.2108556,1,1,1,0
2261,10049,143157330,2,1564.2108556,1,1,1,0
2262,10049,143158230,2,1337.4002816,1,1,1,0
2263,10049,143158130,2,1337.4002816,1,1,1,0
2264,10049,143158330,2,1337.4002816,1,1,1,0
2265,10049,143159130,2,1564.2108556,1,1,1,0
2266,10049,143159230,2,1564.2108556,1,1,1,0
2267,10049,143159330,2,1564.2108556,1,1,1,0
2268,10049,143160330,2,1564.2108556,1,1,1,0
2269,10049,143160230,2,1564.2108556,1,1,1,0
227,10007,144154140,2,10,1,1,1,0
2270,10049,143160130,2,1564.2108556,1,1,1,0
2271,10049,143161230,2,625.68434225,1,1,1,0
2272,10049,143161330,2,625.68434225,1,1,1,0
2273,10049,143161130,2,625.68434225,1,1,1,0
2274,10049,143162330,2,1173.1581417,1,1,1,0
2275,10049,143162230,2,1173.1581417,1,1,1,0
2276,10049,143162130,2,1173.1581417,1,1,1,0
2277,10049,143151240,2,1877.0530267,1,1,1,0
2278,10049,143151340,2,1877.0530267,1,1,1,0
2279,10049,143151140,2,1877.0530267,1,1,1,0
228,10007,144154340,2,10,1,1,1,0
2280,10049,143152140,2,782.10542781,1,1,1,0
2281,10049,143152340,2,782.10542781,1,1,1,0
2282,10049,143152240,2,782.10542781,1,1,1,0
2283,10049,143153340,2,1564.2108556,1,1,1,0
2284,10049,143153140,2,1564.2108556,1,1,1,0
2285,10049,143153240,2,1564.2108556,1,1,1,0
2286,10049,143154240,2,1173.1581417,1,1,1,0
2287,10049,143154140,2,1173.1581417,1,1,1,0
2288,10049,143154340,2,1173.1581417,1,1,1,0
2289,10049,143155340,2,1564.2108556,1,1,1,0
229,10007,144155140,2,13,1,1,1,0
2290,10049,143155240,2,1564.2108556,1,1,1,0
2291,10049,143155140,2,1564.2108556,1,1,1,0
2292,10049,143156340,2,1877.0530267,1,1,1,0
2293,10049,143156240,2,1877.0530267,1,1,1,0
2294,10049,143156140,2,1877.0530267,1,1,1,0
2295,10049,143157240,2,1564.2108556,1,1,1,0
2296,10049,143157140,2,1564.2108556,1,1,1,0
2297,10049,143157340,2,1564.2108556,1,1,1,0
2298,10049,143158240,2,1337.4002816,1,1,1,0
2299,10049,143158140,2,1337.4002816,1,1,1,0
23,10001,144158220,2,27,1,1,1,0
230,10007,144155240,2,13,1,1,1,0
2300,10049,143158340,2,1337.4002816,1,1,1,0
2301,10049,143159140,2,1564.2108556,1,1,1,0
2302,10049,143159240,2,1564.2108556,1,1,1,0
2303,10049,143159340,2,1564.2108556,1,1,1,0
2304,10049,143160340,2,1564.2108556,1,1,1,0
2305,10049,143160240,2,1564.2108556,1,1,1,0
2306,10049,143160140,2,1564.2108556,1,1,1,0
2307,10049,143161240,2,625.68434225,1,1,1,0
2308,10049,143161340,2,625.68434225,1,1,1,0
2309,10049,143161140,2,625.68434225,1,1,1,0
231,10007,144155340,2,13,1,1,1,0
2310,10049,143162340,2,1173.1581417,1,1,1,0
2311,10049,143162240,2,1173.1581417,1,1,1,0
2312,10049,143162140,2,1173.1581417,1,1,1,0
2313,10050,143151330,2,750.8212107,1,1,1,0
2314,10050,143151230,2,750.8212107,1,1,1,0
2315,10050,143151130,2,750.8212107,1,1,1,0
2316,10050,143152130,2,312.84217112,1,1,1,0
2317,10050,143152230,2,312.84217112,1,1,1,0
2318,10050,143152330,2,312.84217112,1,1,1,0
2319,10050,143153330,2,625.68434225,1,1,1,0
232,10007,144156340,2,13,1,1,1,0
2320,10050,143153130,2,625.68434225,1,1,1,0
2321,10050,143153230,2,625.68434225,1,1,1,0
2322,10050,143154330,2,469.26325669,1,1,1,0
2323,10050,143154230,2,469.26325669,1,1,1,0
2324,10050,143154130,2,469.26325669,1,1,1,0
2325,10050,143155230,2,625.68434225,1,1,1,0
2326,10050,143155130,2,625.68434225,1,1,1,0
2327,10050,143155330,2,625.68434225,1,1,1,0
2328,10050,143156230,2,750.8212107,1,1,1,0
2329,10050,143156330,2,750.8212107,1,1,1,0
233,10007,144156140,2,13,1,1,1,0
2330,10050,143156130,2,750.8212107,1,1,1,0
2331,10050,143157230,2,625.68434225,1,1,1,0
2332,10050,143157130,2,625.68434225,1,1,1,0
2333,10050,143157330,2,625.68434225,1,1,1,0
2334,10050,143158230,2,534.96011262,1,1,1,0
2335,10050,143158130,2,534.96011262,1,1,1,0
2336,10050,143158330,2,534.96011262,1,1,1,0
2337,10050,143159130,2,625.68434225,1,1,1,0
2338,10050,143159230,2,625.68434225,1,1,1,0
2339,10050,143159330,2,625.68434225,1,1,1,0
234,10007,144156240,2,13,1,1,1,0
2340,10050,143160330,2,625.68434225,1,1,1,0
2341,10050,143160230,2,625.68434225,1,1,1,0
2342,10050,143160130,2,625.68434225,1,1,1,0
2343,10050,143161230,2,250.2737369,1,1,1,0
2344,10050,143161330,2,250.2737369,1,1,1,0
2345,10050,143161130,2,250.2737369,1,1,1,0
2346,10050,143162330,2,469.26325669,1,1,1,0
2347,10050,143162230,2,469.26325669,1,1,1,0
2348,10050,143162130,2,469.26325669,1,1,1,0
2349,10050,143151240,2,1126.231816,1,1,1,0
235,10007,144157140,2,13,1,1,1,0
2350,10050,143151340,2,1126.231816,1,1,1,0
2351,10050,143151140,2,1126.231816,1,1,1,0
2352,10050,143152140,2,469.26325669,1,1,1,0
2353,10050,143152340,2,469.26325669,1,1,1,0
2354,10050,143152240,2,469.26325669,1,1,1,0
2355,10050,143153340,2,938.52651337,1,1,1,0
2356,10050,143153140,2,938.52651337,1,1,1,0
2357,10050,143153240,2,938.52651337,1,1,1,0
2358,10050,143154240,2,703.89488503,1,1,1,0
2359,10050,143154140,2,703.89488503,1,1,1,0
236,10007,144157340,2,13,1,1,1,0
2360,10050,143154340,2,703.89488503,1,1,1,0
2361,10050,143155340,2,938.52651337,1,1,1,0
2362,10050,143155240,2,938.52651337,1,1,1,0
2363,10050,143155140,2,938.52651337,1,1,1,0
2364,10050,143156340,2,1126.231816,1,1,1,0
2365,10050,143156240,2,1126.231816,1,1,1,0
2366,10050,143156140,2,1126.231816,1,1,1,0
2367,10050,143157240,2,938.52651337,1,1,1,0
2368,10050,143157140,2,938.52651337,1,1,1,0
2369,10050,143157340,2,938.52651337,1,1,1,0
237,10007,144157240,2,13,1,1,1,0
2370,10050,143158240,2,802.44016893,1,1,1,0
2371,10050,143158140,2,802.44016893,1,1,1,0
2372,10050,143158340,2,802.44016893,1,1,1,0
2373,10050,143159140,2,938.52651337,1,1,1,0
2374,10050,143159240,2,938.52651337,1,1,1,0
2375,10050,143159340,2,938.52651337,1,1,1,0
2376,10050,143160340,2,938.52651337,1,1,1,0
2377,10050,143160240,2,938.52651337,1,1,1,0
2378,10050,143160140,2,938.52651337,1,1,1,0
2379,10050,143161240,2,375.41060535,1,1,1,0
238,10007,144158240,2,10,1,1,1,0
2380,10050,143161340,2,375.41060535,1,1,1,0
2381,10050,143161140,2,375.41060535,1,1,1,0
2382,10050,143162340,2,703.89488503,1,1,1,0
2383,10050,143162240,2,703.89488503,1,1,1,0
2384,10050,143162140,2,703.89488503,1,1,1,0
2385,10050,143151350,2,375.41060535,1,1,1,0
2386,10050,143151150,2,375.41060535,1,1,1,0
2387,10050,143151250,2,375.41060535,1,1,1,0
2388,10050,143152150,2,156.42108556,1,1,1,0
2389,10050,143152250,2,156.42108556,1,1,1,0
239,10007,144158140,2,10,1,1,1,0
2390,10050,143152350,2,156.42108556,1,1,1,0
2391,10050,143153350,2,312.84217112,1,1,1,0
2392,10050,143153150,2,312.84217112,1,1,1,0
2393,10050,143153250,2,312.84217112,1,1,1,0
2394,10050,143154250,2,234.63162834,1,1,1,0
2395,10050,143154350,2,234.63162834,1,1,1,0
2396,10050,143154150,2,234.63162834,1,1,1,0
2397,10050,143155250,2,312.84217112,1,1,1,0
2398,10050,143155150,2,312.84217112,1,1,1,0
2399,10050,143155350,2,312.84217112,1,1,1,0
24,10001,144158120,2,27,1,1,1,0
240,10007,144158340,2,10,1,1,1,0
2400,10050,143156350,2,375.41060535,1,1,1,0
2401,10050,143156250,2,375.41060535,1,1,1,0
2402,10050,143156150,2,375.41060535,1,1,1,0
2403,10050,143157250,2,312.84217112,1,1,1,0
2404,10050,143157150,2,312.84217112,1,1,1,0
2405,10050,143157350,2,312.84217112,1,1,1,0
2406,10050,143158150,2,267.48005631,1,1,1,0
2407,10050,143158250,2,267.48005631,1,1,1,0
2408,10050,143158350,2,267.48005631,1,1,1,0
2409,10050,143159250,2,312.84217112,1,1,1,0
241,10007,144159340,2,13,1,1,1,0
2410,10050,143159350,2,312.84217112,1,1,1,0
2411,10050,143159150,2,312.84217112,1,1,1,0
2412,10050,143160350,2,312.84217112,1,1,1,0
2413,10050,143160250,2,312.84217112,1,1,1,0
2414,10050,143160150,2,312.84217112,1,1,1,0
2415,10050,143161250,2,125.13686845,1,1,1,0
2416,10050,143161350,2,125.13686845,1,1,1,0
2417,10050,143161150,2,125.13686845,1,1,1,0
2418,10050,143162350,2,234.63162834,1,1,1,0
2419,10050,143162250,2,234.63162834,1,1,1,0
242,10007,144159240,2,13,1,1,1,0
2420,10050,143162150,2,234.63162834,1,1,1,0
2421,10050,183357001,2,20000,4,4,1,0
2422,10050,183358001,2,20000,4,4,1,0
2423,10051,143151330,2,375.41060535,1,1,1,0
2424,10051,143151230,2,375.41060535,1,1,1,0
2425,10051,143151130,2,375.41060535,1,1,1,0
2426,10051,143152130,2,156.42108556,1,1,1,0
2427,10051,143152230,2,156.42108556,1,1,1,0
2428,10051,143152330,2,156.42108556,1,1,1,0
2429,10051,143153330,2,312.84217112,1,1,1,0
243,10007,144159140,2,13,1,1,1,0
2430,10051,143153130,2,312.84217112,1,1,1,0
2431,10051,143153230,2,312.84217112,1,1,1,0
2432,10051,143154330,2,234.63162834,1,1,1,0
2433,10051,143154230,2,234.63162834,1,1,1,0
2434,10051,143154130,2,234.63162834,1,1,1,0
2435,10051,143155230,2,312.84217112,1,1,1,0
2436,10051,143155130,2,312.84217112,1,1,1,0
2437,10051,143155330,2,312.84217112,1,1,1,0
2438,10051,143156230,2,375.41060535,1,1,1,0
2439,10051,143156330,2,375.41060535,1,1,1,0
244,10007,144160140,2,13,1,1,1,0
2440,10051,143156130,2,375.41060535,1,1,1,0
2441,10051,143157230,2,312.84217112,1,1,1,0
2442,10051,143157130,2,312.84217112,1,1,1,0
2443,10051,143157330,2,312.84217112,1,1,1,0
2444,10051,143158230,2,267.48005631,1,1,1,0
2445,10051,143158130,2,267.48005631,1,1,1,0
2446,10051,143158330,2,267.48005631,1,1,1,0
2447,10051,143159130,2,312.84217112,1,1,1,0
2448,10051,143159230,2,312.84217112,1,1,1,0
2449,10051,143159330,2,312.84217112,1,1,1,0
245,10007,144160340,2,13,1,1,1,0
2450,10051,143160330,2,312.84217112,1,1,1,0
2451,10051,143160230,2,312.84217112,1,1,1,0
2452,10051,143160130,2,312.84217112,1,1,1,0
2453,10051,143161230,2,125.13686845,1,1,1,0
2454,10051,143161330,2,125.13686845,1,1,1,0
2455,10051,143161130,2,125.13686845,1,1,1,0
2456,10051,143162330,2,234.63162834,1,1,1,0
2457,10051,143162230,2,234.63162834,1,1,1,0
2458,10051,143162130,2,234.63162834,1,1,1,0
2459,10051,143151240,2,750.8212107,1,1,1,0
246,10007,144160240,2,13,1,1,1,0
2460,10051,143151340,2,750.8212107,1,1,1,0
2461,10051,143151140,2,750.8212107,1,1,1,0
2462,10051,143152140,2,312.84217112,1,1,1,0
2463,10051,143152340,2,312.84217112,1,1,1,0
2464,10051,143152240,2,312.84217112,1,1,1,0
2465,10051,143153340,2,625.68434225,1,1,1,0
2466,10051,143153140,2,625.68434225,1,1,1,0
2467,10051,143153240,2,625.68434225,1,1,1,0
2468,10051,143154240,2,469.26325669,1,1,1,0
