id,monsterid,rank_mix,rank_max,bag_id,number,person,profession
1522,310004,0,0,10444,5,1,0
1523,310004,0,0,10445,1,1,0
1524,310101,0,0,10446,5,1,0
1525,310101,0,0,10447,1,1,0
1526,310102,0,0,10446,5,1,0
1527,310102,0,0,10447,1,1,0
1528,310103,0,0,10446,5,1,0
1529,310103,0,0,10447,1,1,0
1530,310104,0,0,10446,5,1,0
1531,310104,0,0,10447,1,1,0
1532,310201,0,0,10448,1,1,0
1533,310201,0,0,10449,5,1,0
1534,310201,0,0,10450,1,1,0
1535,310202,0,0,10448,1,1,0
1536,310202,0,0,10449,5,1,0
1537,310202,0,0,10450,1,1,0
1538,310203,0,0,10448,1,1,0
1539,310203,0,0,10449,5,1,0
1540,310203,0,0,10450,1,1,0
1541,310204,0,0,10448,1,1,0
1542,310204,0,0,10449,5,1,0
1543,310204,0,0,10450,1,1,0
1544,310301,0,0,10451,1,1,0
1545,310301,0,0,10452,5,1,0
1546,310301,0,0,10453,1,1,0
1547,310302,0,0,10451,1,1,0
1548,310302,0,0,10452,5,1,0
1549,310302,0,0,10453,1,1,0
1550,310303,0,0,10451,1,1,0
1551,310303,0,0,10452,5,1,0
1552,310303,0,0,10453,1,1,0
1553,310304,0,0,10451,1,1,0
1554,310304,0,0,10452,5,1,0
1555,310304,0,0,10453,1,1,0
1556,310501,0,0,10444,5,2,0
1557,310501,0,0,10445,1,2,0
1558,310502,0,0,10444,5,2,0
1559,310502,0,0,10445,1,2,0
1560,310503,0,0,10444,5,2,0
1561,310503,0,0,10445,1,2,0
1562,310504,0,0,10444,5,2,0
1563,310504,0,0,10445,1,2,0
1564,310001,0,0,10444,5,2,0
1565,310001,0,0,10445,1,2,0
1566,310002,0,0,10444,5,2,0
1567,310002,0,0,10445,1,2,0
1568,310003,0,0,10444,5,2,0
1569,310003,0,0,10445,1,2,0
1570,310004,0,0,10444,5,2,0
1571,310004,0,0,10445,1,2,0
1572,310101,0,0,10446,5,2,0
1573,310101,0,0,10447,1,2,0
1574,310102,0,0,10446,5,2,0
1575,310102,0,0,10447,1,2,0
1576,310103,0,0,10446,5,2,0
1577,310103,0,0,10447,1,2,0
1578,310104,0,0,10446,5,2,0
1579,310104,0,0,10447,1,2,0
1580,310201,0,0,10448,1,2,0
1581,310201,0,0,10449,5,2,0
1582,310201,0,0,10450,1,2,0
1583,310202,0,0,10448,1,2,0
1584,310202,0,0,10449,5,2,0
1585,310202,0,0,10450,1,2,0
1586,310203,0,0,10448,1,2,0
1587,310203,0,0,10449,5,2,0
1588,310203,0,0,10450,1,2,0
1589,310204,0,0,10448,1,2,0
1590,310204,0,0,10449,5,2,0
1591,310204,0,0,10450,1,2,0
1592,310301,0,0,10451,1,2,0
1593,310301,0,0,10452,5,2,0
1594,310301,0,0,10453,1,2,0
1595,310302,0,0,10451,1,2,0
1596,310302,0,0,10452,5,2,0
1597,310302,0,0,10453,1,2,0
1598,310303,0,0,10451,1,2,0
1599,310303,0,0,10452,5,2,0
1600,310303,0,0,10453,1,2,0
1601,310304,0,0,10451,1,2,0
1602,310304,0,0,10452,5,2,0
1603,310304,0,0,10453,1,2,0
1604,310501,0,0,10444,5,3,0
1605,310501,0,0,10445,1,3,0
1606,310502,0,0,10444,5,3,0
1607,310502,0,0,10445,1,3,0
1608,310503,0,0,10444,5,3,0
1609,310503,0,0,10445,1,3,0
1610,310504,0,0,10444,5,3,0
1611,310504,0,0,10445,1,3,0
1612,310001,0,0,10444,5,3,0
1613,310001,0,0,10445,1,3,0
1614,310002,0,0,10444,5,3,0
1615,310002,0,0,10445,1,3,0
1616,310003,0,0,10444,5,3,0
1617,310003,0,0,10445,1,3,0
1618,310004,0,0,10444,5,3,0
1619,310004,0,0,10445,1,3,0
1620,310101,0,0,10446,5,3,0
1621,310101,0,0,10447,1,3,0
1622,310102,0,0,10446,5,3,0
1623,310102,0,0,10447,1,3,0
1624,310103,0,0,10446,5,3,0
1625,310103,0,0,10447,1,3,0
1626,310104,0,0,10446,5,3,0
1627,310104,0,0,10447,1,3,0
1628,310201,0,0,10448,1,3,0
1629,310201,0,0,10449,5,3,0
1630,310201,0,0,10450,1,3,0
1631,310202,0,0,10448,1,3,0
1632,310202,0,0,10449,5,3,0
1633,310202,0,0,10450,1,3,0
1634,310203,0,0,10448,1,3,0
1635,310203,0,0,10449,5,3,0
1636,310203,0,0,10450,1,3,0
1637,310204,0,0,10448,1,3,0
1638,310204,0,0,10449,5,3,0
1639,310204,0,0,10450,1,3,0
1640,310301,0,0,10451,1,3,0
1641,310301,0,0,10452,5,3,0
1642,310301,0,0,10453,1,3,0
1643,310302,0,0,10451,1,3,0
1644,310302,0,0,10452,5,3,0
1645,310302,0,0,10453,1,3,0
1646,310303,0,0,10451,1,3,0
1647,310303,0,0,10452,5,3,0
1648,310303,0,0,10453,1,3,0
1649,310304,0,0,10451,1,3,0
1650,310304,0,0,10452,5,3,0
1651,310304,0,0,10453,1,3,0
1652,2010501,0,0,10454,1,1,0
1653,2020501,0,0,10454,1,1,0
1654,2021001,0,0,10455,1,1,0
1655,2021501,0,0,10455,1,1,0
1656,2030501,0,0,10454,1,1,0
1657,2031001,0,0,10455,1,1,0
1658,2031501,0,0,10455,1,1,0
1659,2040501,0,0,10454,1,1,0
1660,2041001,0,0,10455,1,1,0
1661,2041501,0,0,10455,1,1,0
1662,2050501,0,0,10454,1,1,0
1663,2051001,0,0,10455,1,1,0
1664,2051501,0,0,10455,1,1,0
1665,2052001,0,0,10456,1,1,0
1666,2060501,0,0,10454,1,1,0
1667,2061001,0,0,10455,1,1,0
1668,2061501,0,0,10455,1,1,0
1669,2062001,0,0,10456,1,1,0
1670,2070501,0,0,10456,1,1,0
1671,2071001,0,0,10457,1,1,0
1672,2071501,0,0,10458,1,1,0
1673,2072001,0,0,10458,1,1,0
1674,2080501,0,0,10457,1,1,0
1675,2081001,0,0,10458,1,1,0
1676,2081501,0,0,10459,1,1,0
1677,2082001,0,0,10460,1,1,0
1678,2082501,0,0,10461,1,1,0
1679,2090501,0,0,10457,1,1,0
1680,2091001,0,0,10458,1,1,0
1681,2091501,0,0,10459,1,1,0
1682,2092001,0,0,10460,1,1,0
1683,2092501,0,0,10461,1,1,0
1684,2100501,0,0,10457,1,1,0
1685,2101001,0,0,10458,1,1,0
1686,2101501,0,0,10459,1,1,0
1687,2102001,0,0,10460,1,1,0
1688,2102501,0,0,10461,1,1,0
1689,2110501,0,0,10457,1,1,0
1690,2111001,0,0,10458,1,1,0
1691,2111501,0,0,10459,1,1,0
1692,2112001,0,0,10460,1,1,0
1693,2112501,0,0,10461,1,1,0
1694,2113001,0,0,10462,1,1,0
1695,2120501,0,0,10457,1,1,0
1696,2121001,0,0,10458,1,1,0
1697,2121501,0,0,10459,1,1,0
1698,2122001,0,0,10460,1,1,0
1699,2122501,0,0,10461,1,1,0
1700,2123001,0,0,10462,1,1,0
1701,2130501,0,0,10459,1,1,0
1702,2131001,0,0,10460,1,1,0
1703,2131501,0,0,10461,1,1,0
1704,2132001,0,0,10462,1,1,0
1705,2132501,0,0,10463,1,1,0
1706,2133001,0,0,10464,1,1,0
1707,2140501,0,0,10459,1,1,0
1708,2141001,0,0,10460,1,1,0
1709,2141501,0,0,10461,1,1,0
1710,2142001,0,0,10462,1,1,0
1711,2142501,0,0,10463,1,1,0
1712,2143001,0,0,10464,1,1,0
1713,209002,1,1,10465,1,1,0
1714,209002,1,1,10471,1,1,0
1715,209002,1,1,10477,1,1,0
1716,209002,1,1,10483,1,1,0
1717,209004,1,1,10466,1,1,0
1718,209004,1,1,10472,1,1,0
1719,209004,1,1,10478,1,1,0
1720,209004,1,1,10484,1,1,0
1721,209006,1,1,10467,1,1,0
1722,209006,1,1,10473,1,1,0
1723,209006,1,1,10479,1,1,0
1724,209006,1,1,10485,1,1,0
1725,209008,1,1,10468,1,1,0
1726,209008,1,1,10474,1,1,0
1727,209008,1,1,10480,1,1,0
1728,209008,1,1,10486,1,1,0
1729,209010,1,1,10469,1,1,0
1730,209010,1,1,10475,1,1,0
1731,209010,1,1,10481,1,1,0
1732,209010,1,1,10487,1,1,0
1733,209012,1,1,10470,1,1,0
1734,209012,1,1,10476,1,1,0
1735,209012,1,1,10482,1,1,0
1736,209012,1,1,10488,1,1,0
1737,209001,1,1,10489,1,1,0
1738,209003,1,1,10490,1,1,0
1739,209005,1,1,10491,1,1,0
1740,209007,1,1,10492,1,1,0
1741,209009,1,1,10493,1,1,0
1742,209011,1,1,10494,1,1,0
1743,209011,1,1,10495,1,1,0
1744,219401,1,1,10536,1,1,0
1745,219403,1,1,10537,1,1,0
1746,219405,1,1,10538,1,1,0
1747,219407,1,1,10539,1,1,0
1748,219409,1,1,10540,1,1,0
1749,219411,1,1,10541,1,1,0
1750,219413,1,1,10542,1,1,0
1751,219415,1,1,10543,1,1,0
1752,219417,1,1,10544,1,1,0
1753,219419,1,1,10545,1,1,0
1754,219421,1,1,10546,1,1,0
1755,229401,1,1,10547,1,1,0
1756,229403,1,1,10548,1,1,0
1757,229405,1,1,10549,1,1,0
1758,229407,1,1,10550,1,1,0
1759,229409,1,1,10551,1,1,0
1760,229411,1,1,10552,1,1,0
1761,219402,1,1,10570,1,1,0
1762,219402,1,1,10587,1,1,0
1763,219404,1,1,10571,1,1,0
1764,219404,1,1,10588,1,1,0
1765,219406,1,1,10572,1,1,0
1766,219406,1,1,10589,1,1,0
1767,219408,1,1,10573,1,1,0
1768,219408,1,1,10590,1,1,0
1769,219410,1,1,10574,1,1,0
1770,219410,1,1,10591,1,1,0
1771,219412,1,1,10575,1,1,0
1772,219412,1,1,10592,1,1,0
1773,219414,1,1,10576,1,1,0
1774,219414,1,1,10593,1,1,0
1775,219416,1,1,10577,1,1,0
1776,219416,1,1,10594,1,1,0
1777,219418,1,1,10578,1,1,0
1778,219418,1,1,10595,1,1,0
1779,219420,1,1,10579,1,1,0
1780,219420,1,1,10596,1,1,0
1781,219422,1,1,10580,1,1,0
1782,219422,1,1,10597,1,1,0
1783,229402,2,10,10581,1,1,0
1784,229402,1,1,10774,10,1,0
1785,229402,1,1,10604,1,1,0
1786,229402,1,1,10615,1,1,0
1787,229402,0,0,10621,1,1,0
1788,229402,2,10,10772,1,1,0
1789,229402,2,10,10773,1,1,0
1790,229402,0,0,10765,2,1,0
1791,229404,2,10,10582,1,1,0
1792,229404,1,1,10775,10,1,0
1793,229404,1,1,10605,1,1,0
1794,229404,1,1,10616,1,1,0
1795,229404,0,0,10622,1,1,0
1796,229404,2,10,10772,1,1,0
1797,229404,2,10,10773,1,1,0
1798,229404,0,0,10765,3,1,0
1799,229406,2,10,10583,1,1,0
1800,229406,1,1,10776,10,1,0
1801,229406,1,1,10606,1,1,0
1802,229406,1,1,10617,1,1,0
1803,229406,0,0,10623,1,1,0
1804,229406,2,10,10772,1,1,0
1805,229406,2,10,10773,1,1,0
1806,229406,0,0,10766,2,1,0
1807,229408,2,10,10584,1,1,0
1808,229408,1,1,10777,10,1,0
1809,229408,1,1,10607,1,1,0
1810,229408,1,1,10618,1,1,0
1811,229408,0,0,10624,1,1,0
1812,229408,2,10,10772,1,1,0
1813,229408,2,10,10773,1,1,0
1814,229408,0,0,10766,3,1,0
1815,229410,2,10,10585,1,1,0
1816,229410,1,1,10778,10,1,0
1817,229410,1,1,10608,1,1,0
1818,229410,1,1,10619,1,1,0
1819,229410,0,0,10625,1,1,0
1820,229410,2,10,10772,1,1,0
1821,229410,2,10,10773,1,1,0
1822,229410,0,0,10767,2,1,0
1823,229412,2,10,10586,1,1,0
1824,229412,1,1,10779,10,1,0
1825,229412,1,1,10609,1,1,0
1826,229412,1,1,10620,1,1,0
1827,229412,0,0,10625,1,1,0
1828,229412,2,10,10772,1,1,0
1829,229412,2,10,10773,1,1,0
1830,229412,0,0,10767,3,1,0
1831,219402,1,1,10610,1,1,0
1832,219404,1,1,10610,1,1,0
1833,219406,1,1,10610,1,1,0
1834,219408,1,1,10610,1,1,0
1835,219410,1,1,10610,1,1,0
1836,219412,1,1,10610,2,1,0
1837,219414,1,1,10610,2,1,0
1838,219416,1,1,10610,2,1,0
1839,219418,1,1,10610,2,1,0
1840,219420,1,1,10610,2,1,0
1841,219422,1,1,10610,3,1,0
1842,219404,1,1,10611,1,1,0
1843,219406,1,1,10612,1,1,0
1844,219408,1,1,10613,1,1,0
1845,219410,1,1,10614,1,1,0
1846,219414,1,1,10611,1,1,0
1847,219416,1,1,10612,1,1,0
1848,219418,1,1,10613,1,1,0
1849,219420,1,1,10614,1,1,0
1850,219402,1,1,10553,1,1,0
1851,219404,1,1,10554,1,1,0
1852,219406,1,1,10555,1,1,0
1853,219408,1,1,10556,1,1,0
1854,219410,1,1,10557,1,1,0
1855,219412,1,1,10558,1,1,0
1856,219414,1,1,10559,1,1,0
1857,219416,1,1,10560,1,1,0
1858,219418,1,1,10561,1,1,0
1859,219420,1,1,10562,1,1,0
1860,219422,1,1,10563,1,1,0
1861,229402,1,1,10564,1,1,0
1862,229404,1,1,10565,1,1,0
1863,229406,1,1,10566,1,1,0
1864,229408,1,1,10567,1,1,0
1865,229410,1,1,10568,1,1,0
1866,229412,1,1,10569,1,1,0
1867,870101,0,0,10626,1,1,0
1868,870102,0,0,10626,1,1,0
1869,870103,0,0,10626,1,1,0
1870,870201,0,0,10627,1,1,0
1871,870202,0,0,10627,1,1,0
1872,870203,0,0,10627,1,1,0
1873,870301,0,0,10628,1,1,0
1874,870302,0,0,10628,1,1,0
1875,870303,0,0,10628,1,1,0
1876,870401,0,0,10629,1,1,0
1877,870402,0,0,10629,1,1,0
1878,870403,0,0,10629,1,1,0
1879,870501,0,0,10630,1,1,0
1880,870502,0,0,10630,1,1,0
1881,870503,0,0,10630,1,1,0
1882,870104,0,0,10643,10,1,0
1883,870204,0,0,10643,10,1,0
1884,870304,0,0,10643,10,1,0
1885,870404,0,0,10643,10,1,0
1886,870504,0,0,10643,10,1,0
1887,870104,0,0,10631,1,1,0
1888,870104,0,0,10632,1,1,0
1889,870104,0,0,10641,1,1,0
1890,870204,0,0,10633,1,1,0
1891,870204,0,0,10634,1,1,0
1892,870204,0,0,10641,1,1,0
1893,870304,0,0,10635,1,1,0
1894,870304,0,0,10636,1,1,0
1895,870304,0,0,10641,1,1,0
1896,870404,0,0,10637,1,1,0
1897,870404,0,0,10638,1,1,0
1898,870404,0,0,10641,1,1,0
1899,870504,0,0,10639,1,1,0
1900,870504,0,0,10640,1,1,0
1901,870504,0,0,10642,1,1,0
1902,870101,0,0,10626,1,2,0
1903,870102,0,0,10626,1,2,0
1904,870103,0,0,10626,1,2,0
1905,870201,0,0,10627,1,2,0
1906,870202,0,0,10627,1,2,0
1907,870203,0,0,10627,1,2,0
1908,870301,0,0,10628,1,2,0
1909,870302,0,0,10628,1,2,0
1910,870303,0,0,10628,1,2,0
1911,870401,0,0,10629,1,2,0
1912,870402,0,0,10629,1,2,0
1913,870403,0,0,10629,1,2,0
1914,870501,0,0,10630,1,2,0
1915,870502,0,0,10630,1,2,0
1916,870503,0,0,10630,1,2,0
1917,870104,0,0,10643,10,2,0
1918,870204,0,0,10643,10,2,0
1919,870304,0,0,10643,10,2,0
1920,870404,0,0,10643,10,2,0
1921,870504,0,0,10643,10,2,0
1922,870104,0,0,10631,1,2,0
1923,870104,0,0,10632,1,2,0
1924,870104,0,0,10641,1,2,0
1925,870204,0,0,10633,1,2,0
1926,870204,0,0,10634,1,2,0
1927,870204,0,0,10641,1,2,0
1928,870304,0,0,10635,1,2,0
1929,870304,0,0,10636,1,2,0
1930,870304,0,0,10641,1,2,0
1931,870404,0,0,10637,1,2,0
1932,870404,0,0,10638,1,2,0
1933,870404,0,0,10641,1,2,0
1934,870504,0,0,10639,1,2,0
1935,870504,0,0,10640,1,2,0
1936,870504,0,0,10642,1,2,0
1937,870101,0,0,10626,1,3,0
1938,870102,0,0,10626,1,3,0
1939,870103,0,0,10626,1,3,0
1940,870201,0,0,10627,1,3,0
1941,870202,0,0,10627,1,3,0
1942,870203,0,0,10627,1,3,0
1943,870301,0,0,10628,1,3,0
1944,870302,0,0,10628,1,3,0
1945,870303,0,0,10628,1,3,0
1946,870401,0,0,10629,1,3,0
1947,870402,0,0,10629,1,3,0
1948,870403,0,0,10629,1,3,0
1949,870501,0,0,10630,1,3,0
1950,870502,0,0,10630,1,3,0
1951,870503,0,0,10630,1,3,0
1952,870104,0,0,10643,10,3,0
1953,870204,0,0,10643,10,3,0
1954,870304,0,0,10643,10,3,0
1955,870404,0,0,10643,10,3,0
1956,870504,0,0,10643,10,3,0
1957,870104,0,0,10631,1,3,0
1958,870104,0,0,10632,1,3,0
1959,870104,0,0,10641,1,3,0
1960,870204,0,0,10633,1,3,0
1961,870204,0,0,10634,1,3,0
1962,870204,0,0,10641,1,3,0
1963,870304,0,0,10635,1,3,0
1964,870304,0,0,10636,1,3,0
1965,870304,0,0,10641,1,3,0
1966,870404,0,0,10637,1,3,0
1967,870404,0,0,10638,1,3,0
1968,870404,0,0,10641,1,3,0
1969,870504,0,0,10639,1,3,0
1970,870504,0,0,10640,1,3,0
1971,870504,0,0,10642,1,3,0
1972,880101,0,0,10644,1,1,0
1973,880101,0,0,10643,1,1,0
1974,880102,0,0,10644,1,1,0
1975,880102,0,0,10643,5,5,0
1976,880103,0,0,10644,1,1,0
1977,880103,0,0,10643,10,10,0
1978,314102,0,0,10692,1,1,0
1979,314106,0,0,10692,1,1,0
1980,314107,0,0,10692,1,1,0
1981,314105,0,0,10696,2,1,0
1982,314105,0,0,10704,1,1,0
1983,314202,0,0,10693,1,1,0
1984,314206,0,0,10693,1,1,0
1985,314207,0,0,10693,1,1,0
1986,314205,0,0,10696,1,1,0
1987,314205,0,0,10697,1,1,0
1988,314205,0,0,10704,1,1,0
1989,314205,0,0,10705,1,1,0
1990,314302,0,0,10694,1,1,0
1991,314306,0,0,10694,1,1,0
1992,314307,0,0,10694,1,1,0
1993,314305,0,0,10697,1,1,0
1994,314305,0,0,10698,1,1,0
1995,314305,0,0,10704,1,1,0
1996,314305,0,0,10706,1,1,0
1997,314402,0,0,10695,1,1,0
1998,314406,0,0,10695,1,1,0
1999,314407,0,0,10695,1,1,0
2000,314405,0,0,10698,1,1,0
2001,314405,0,0,10699,1,1,0
2002,314405,0,0,10704,1,1,0
2003,314405,0,0,10708,1,1,0
2004,314502,0,0,10694,1,1,0
2005,314506,0,0,10694,1,1,0
2006,314507,0,0,10694,1,1,0
2007,314505,0,0,10697,1,1,0
2008,314505,0,0,10698,1,1,0
2009,314505,0,0,10704,1,1,0
2010,314505,0,0,10707,1,1,0
2011,314505,0,0,10711,1,1,0
2012,314602,0,0,10695,1,1,0
2013,314606,0,0,10695,1,1,0
2014,314607,0,0,10695,1,1,0
2015,314605,0,0,10698,1,1,0
2016,314605,0,0,10699,1,1,0
2017,314605,0,0,10704,1,1,0
2018,314605,0,0,10708,1,1,0
2019,314605,0,0,10712,1,1,0
2020,314702,0,0,10702,1,1,0
2021,314706,0,0,10702,1,1,0
2022,314707,0,0,10702,1,1,0
2023,314705,0,0,10699,1,1,0
2024,314705,0,0,10700,1,1,0
2025,314705,0,0,10704,1,1,0
2026,314705,0,0,10709,1,1,0
2027,314705,0,0,10713,1,1,0
2028,314802,0,0,10703,1,1,0
2029,314806,0,0,10703,1,1,0
2030,314807,0,0,10703,1,1,0
2031,314805,0,0,10700,1,1,0
2032,314805,0,0,10701,1,1,0
2033,314805,0,0,10704,1,1,0
2034,314805,0,0,10710,1,1,0
2035,314805,0,0,10714,1,1,0
2036,315105,0,0,10715,1,1,0
2037,315106,0,0,10715,1,1,0
2038,315107,0,0,10715,1,1,0
2039,315106,0,0,10718,1,1,0
2040,315107,0,0,10722,1,1,0
2041,315205,0,0,10715,1,1,0
2042,315206,0,0,10716,1,1,0
2043,315207,0,0,10716,1,1,0
2044,315206,0,0,10719,1,1,0
2045,315207,0,0,10723,1,1,0
2046,315305,0,0,10716,1,1,0
2047,315306,0,0,10716,1,1,0
2048,315307,0,0,10717,1,1,0
2049,315306,0,0,10720,1,1,0
2050,315307,0,0,10724,1,1,0
2051,315405,0,0,10717,1,1,0
2052,315406,0,0,10717,1,1,0
2053,315407,0,0,10717,1,1,0
2054,315406,0,0,10721,1,1,0
2055,315407,0,0,10725,1,1,0
2056,316104,0,0,10726,3,1,0
2057,316105,0,0,10726,3,1,0
2058,316106,0,0,10727,1,1,0
2059,316106,0,0,10731,1,1,0
2060,316204,0,0,10726,4,1,0
2061,316205,0,0,10726,4,1,0
2062,316206,0,0,10728,1,1,0
2063,316206,0,0,10732,1,1,0
2064,316304,0,0,10726,4,1,0
2065,316305,0,0,10726,5,1,0
2066,316306,0,0,10729,1,1,0
2067,316306,0,0,10733,1,1,0
2068,316404,0,0,10726,5,1,0
2069,316405,0,0,10726,5,1,0
2070,316406,0,0,10730,1,1,0
2071,316406,0,0,10734,1,1,0
2072,318101,0,0,10735,1,1,0
2073,318102,0,0,10735,1,1,0
2074,318103,0,0,10735,1,1,0
2075,318104,0,0,10735,1,1,0
2076,318105,0,0,10735,1,1,0
2077,318106,0,0,10735,1,1,0
2078,318107,0,0,10735,1,1,0
2079,318108,0,0,10735,1,1,0
2080,318109,0,0,10735,1,1,0
2081,318110,0,0,10735,1,1,0
2082,318111,0,0,10735,1,1,0
2083,318112,0,0,10735,1,1,0
2084,318113,0,0,10735,1,1,0
2085,318114,0,0,10735,1,1,0
